"SOURCE_DATE","ORDER_BRAND_NAME","EVENT_CLASSIFICATION","CUSTOMER_TYPE","CONV_COUNT","AD_SPEND"
"2024-03-25","Vegamour","display","lapsed","1",50
"2024-03-25","Evereden","display","returning","1",15
"2024-03-25","Elevated Faith","display","new","1",10
"2024-03-26","Oars + Alps","display","returning","2",86
"2024-03-26","BlendJet","display","lapsed","2",20
"2024-03-26","Pretzels.com","click","returning","1",0
"2024-03-26","Love in Faith","click","returning","3",9
"2024-03-26","M.M.LaFleur","display","returning","3",150
"2024-03-26","Dropps","display","returning","2",10
"2024-03-26","Glamnetic","display","lapsed","2",60
"2024-03-26","Dieux Skin","display","new","1",2
"2024-03-26","Volcom","display","new","1",15
"2024-03-26","Create","display","returning","1",15
"2024-03-26","Volcom","display","returning","1",8
"2024-03-26","Dagne Dover","click","new","1",30
"2024-03-26","Serenity Kids","display","returning","1",0
"2024-03-26","Cadence","display","returning","5",75
"2024-03-26","Canopy","display","new","2",30
"2024-03-26","Kosas Cosmetics","display","lapsed","2",30
"2024-03-26","Dagne Dover","display","returning","5",100
"2024-03-26","Lalo","display","returning","3",30
"2024-03-26","Cadence","display","new","1",35
"2024-03-26","Dr. Squatch","display","returning","11",11
"2024-03-26","Dieux Skin","display","returning","1",1
"2024-03-26","Dr. Squatch","click","returning","1",1
"2024-03-26","Little Words Project","display","new","1",15
"2024-03-26","Curie","display","returning","2",10
"2024-03-26","HATCH","display","lapsed","2",80
"2024-03-26","JACK HENRY","display","returning","1",15
"2024-03-26","Ancient Nutrition","display","returning","5",25
"2024-03-26","Wolf & Shepherd","display","lapsed","1",50
"2024-03-26","Tower 28 Beauty","display","new","2",30
"2024-03-26","Solly Baby","display","returning","1",12
"2024-03-26","For Days","click","returning","1",12
"2024-03-26","Carve Designs","display","returning","3",30
"2024-03-26","Liquid I.V.","display","lapsed","1",35
"2024-03-26","Monica & Andy Inc.","display","lapsed","1",45
"2024-03-26","SPONGELLE","display","lapsed","1",20
"2024-03-26","Dagne Dover","display","new","9",270
"2024-03-26","Glamnetic","display","new","2",60
"2024-03-26","Julep","display","lapsed","1",10
"2024-03-26","Thousand Fell","display","returning","1",40
"2024-03-26","cbdMD","display","returning","4",20
"2024-03-26","Jolie","click","returning","1",0
"2024-03-26","Vegamour","display","lapsed","1",50
"2024-03-26","Ashlen","click","returning","1",10
"2024-03-26","LIVELY","click","new","1",40
"2024-03-26","jane iredale","click","returning","1",5
"2024-03-26","Vacation®","display","lapsed","1",14
"2024-03-26","Dagne Dover","click","returning","1",20
"2024-03-26","Caden Lane","display","lapsed","2",40
"2024-03-26","CoverFX","click","new","1",10
"2024-03-26","Julep","click","new","1",10
"2024-03-26","Dropps","display","lapsed","1",25
"2024-03-26","QALO","display","new","1",7.1
"2024-03-26","Once Upon a Farm","display","returning","1",0
"2024-03-26","Beachwaver","display","new","2",40
"2024-03-26","Licorice","display","lapsed","1",25
"2024-03-26","HATCH","display","new","2",80
"2024-03-26","Sprout Living","click","returning","1",5
"2024-03-26","Gathre","click","lapsed","1",20
"2024-03-26","Girlfriend Collective","display","returning","7",35
"2024-03-26","SeaVees","display","returning","1",10
"2024-03-26","Cadence","display","lapsed","1",35
"2024-03-26","D.S. & Durga","display","lapsed","1",40
"2024-03-26","Buffbunny Collection","display","lapsed","2",24
"2024-03-26","jot","display","returning","1",0
"2024-03-26","iota","display","new","1",18
"2024-03-26","Love in Faith","click","lapsed","1",10
"2024-03-26","SENREVE","display","lapsed","1",75
"2024-03-26","Beyond Polish","click","lapsed","1",8
"2024-03-26","Cadence","click","lapsed","1",35
"2024-03-26","OrnamentallyYou","display","returning","3",30
"2024-03-26","Newton Baby","display","new","1",3
"2024-03-26","jane iredale","display","returning","3",15
"2024-03-26","Dirty Labs","click","new","2",40
"2024-03-26","Beachwaver","display","lapsed","1",20
"2024-03-26","Crown Affair","display","returning","1",12.72
"2024-03-26","ILIA","display","returning","4",80
"2024-03-26","Coterie","display","returning","14",0
"2024-03-26","Viori Beauty","display","returning","5",40
"2024-03-26","iota","display","returning","1",10
"2024-03-26","Elevated Faith","display","lapsed","1",10
"2024-03-26","Saranoni Luxury Blankets","display","returning","2",20
"2024-03-26","Dollar Shave Club","display","returning","5",25
"2024-03-26","Dropps","click","new","1",25
"2024-03-26","Surely Wines","display","returning","1",10
"2024-03-26","Willow Pumps","display","returning","2",0
"2024-03-26","ILIA","display","lapsed","1",20
"2024-03-26","Hedley & Bennett","display","returning","1",24.97
"2024-03-26","UNTUCKit","display","new","2",80
"2024-03-26","MANSCAPED","display","returning","3",0.03
"2024-03-26","Primally Pure","display","returning","6",0
"2024-03-26","Beachwaver","display","returning","5",50
"2024-03-26","Twillory","click","returning","1",5
"2024-03-26","Ekster","click","returning","1",10
"2024-03-26","Buffbunny Collection","display","returning","1",4
"2024-03-26","Cadence","click","new","1",35
"2024-03-26","August Uncommon Tea","display","returning","2",30
"2024-03-26","D.S. & Durga","display","returning","2",80
"2024-03-26","UNTUCKit","display","returning","2",40
"2024-03-26","HATCH","display","returning","6",60
"2024-03-26","Newton Baby","display","returning","1",0
"2024-03-26","Green Paper Products","display","returning","5",103.6
"2024-03-26","Hedley & Bennett","display","new","1",40
"2024-03-26","Tula Skincare","display","new","1",50
"2024-03-26","Vegamour","display","new","2",100
"2024-03-26","Wild Cosmetics","display","returning","1",0
"2024-03-26","Dr. Squatch","display","new","3",75
"2024-03-26","Morphe","click","lapsed","1",45
"2024-03-26","Dryft Sleep","display","returning","1",6
"2024-03-26","Beginning Boutique","display","returning","2",20
"2024-03-26","Vegamour","display","returning","1",0
"2024-03-26","Manduka","display","returning","2",38
"2024-03-26","Twillory","click","new","1",15
"2024-03-26","Tushbaby","display","returning","1",5
"2024-03-26","Afloral","click","new","1",30
"2024-03-26","ettitude","click","new","1",75
"2024-03-26","Bodily","display","returning","3",36
"2024-03-26","BlendJet","display","new","5",50
"2024-03-26","SPONGELLE","display","returning","3",45
"2024-03-26","Bad Birdie","display","returning","2",10
"2024-03-26","Otteroo","display","new","1",3.75
"2024-03-26","Needed","display","returning","1",0
"2024-03-26","Wolf & Shepherd","click","new","1",50
"2024-03-26","wildwonder","display","returning","1",0
"2024-03-26","M.M.LaFleur","display","lapsed","1",150
"2024-03-26","Glamnetic","display","returning","4",40
"2024-03-26","Caden Lane","display","new","11",220
"2024-03-26","biom","display","returning","1",15
"2024-03-26","Love in Faith","display","new","3",30
"2024-03-26","BlendJet","display","returning","43",215
"2024-03-26","Little Words Project","display","returning","6",60
"2024-03-26","Juna","display","returning","1",15
"2024-03-26","Vacation®","display","returning","1",0
"2024-03-26","Billy Reid","click","new","1",100
"2024-03-26","Licorice","display","new","2",50
"2024-03-26","Hismile","display","returning","1",7.5
"2024-03-26","Bodily","display","new","4",140
"2024-03-26","Coterie","display","new","8",132
"2024-03-26","ILIA","click","new","1",20
"2024-03-26","Liquid I.V.","display","returning","11",0
"2024-03-26","Caden Lane","display","returning","19",190
"2024-03-26","Ancient Nutrition","click","new","1",25
"2024-03-26","Love in Faith","display","returning","22",66
"2024-03-26","Ekster","click","new","1",40
"2024-03-26","Love in Faith","display","lapsed","2",20
"2024-03-26","Posh Peanut","display","returning","7",0
"2024-03-26","Julep","display","returning","1",0
"2024-03-26","Monica & Andy Inc.","display","returning","1",10
"2024-03-26","Ursa Major","display","returning","4",39.92
"2024-03-26","Nood","display","new","1",60
"2024-03-26","Carbon38","display","returning","2",50
"2024-03-26","Wolf & Shepherd","display","returning","1",15
"2024-03-26","Beachwaver","click","new","1",20
"2024-03-26","12|12","display","returning","1",10
"2024-03-26","SolaWave","display","returning","1",10
"2024-03-26","Kate Quinn","display","returning","28",0
"2024-03-26","BlendJet","click","new","1",10
"2024-03-26","Once Upon a Farm","display","new","1",30
"2024-03-26","MORI","display","returning","3",3
"2024-03-26","Dermaclara, LLC","display","new","1",15
"2024-03-26","Gathre","display","returning","1",20
"2024-03-26","For Days","display","lapsed","1",35
"2024-03-26","Love Your Melon","click","new","1",30.4
"2024-03-26","Primally Pure","display","new","1",10
"2024-03-26","LIVELY","display","returning","1",10
"2024-03-26","LIVELY","display","lapsed","1",40
"2024-03-26","LIVELY","display","new","1",40
"2024-03-26","woolino","display","new","1",12
"2024-03-26","Sunday Citizen","display","returning","2",100
"2024-03-26","Willow Pumps","display","new","2",80
"2024-03-26","Afloral","display","returning","2",40
"2024-03-26","Newton Baby","display","lapsed","1",3
"2024-03-26","MANSCAPED","display","new","3",0.03
"2024-03-26","ByHeart","display","returning","1",10
"2024-03-26","Newton Baby","click","returning","1",0
"2024-03-26","FullWell","display","returning","1",15
"2024-03-26","Jolie","display","returning","1",0
"2024-03-26","Tushbaby","display","new","4",72
"2024-03-26","Coco Moon","display","returning","1",10
"2024-03-26","ILIA","display","new","2",40
