disco_event_time,disco_order_time,DAYS_TO_ATTRIBUTION,EVENT_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,BILLABLE_AMOUNT,event_sec_dist,order_sec_dist,avg_sec_dist,cl_order_num_count,claim?,cl_order_num,northbeam_platform,cl_source,cl_order_time,cl_event_time,cl_attribution_days
2024-01-12 02:52:23.114000+00:00,2024-01-13 02:35:49+00:00,1,display,new,direct_email_match,32,4664,5133,4899,2,,2360949,MNTN,mntn,2024-01-13 04:01:22+00:00,2024-01-12 04:10:07.303000+00:00,0
2024-01-06 16:09:14.645000+00:00,2024-01-06 23:17:54+00:00,0,display,new,consumer_hash,32,9813,12,4913,1,,2348918,Klaviyo,utm medium - email,2024-01-06 23:18:06+00:00,2024-01-06 13:25:41.531000+00:00,0
2024-01-16 18:13:29.407000+00:00,2024-01-16 22:41:16+00:00,0,display,returning,device_identifier_hash,20,8308,1525,4916,1,,2369411,Google Ads,adwords,2024-01-16 23:06:41+00:00,2024-01-16 20:31:57.318000+00:00,0
2024-01-20 14:18:11.604000+00:00,2024-01-22 01:17:33+00:00,2,display,returning,direct_email_match,20,567,9317,4942,4,,2380090,Google Ads,adwords,2024-01-21 22:42:16+00:00,2024-01-20 14:27:38.748000+00:00,1
2024-01-13 21:56:38.924000+00:00,2024-01-18 19:05:53+00:00,5,display,returning,direct_email_match,20,1768,8132,4950,3,,2373017,Klaviyo,utm medium - email,2024-01-18 21:21:25+00:00,2024-01-13 21:27:11.368000+00:00,4
2024-01-23 19:58:34.889000+00:00,2024-01-27 14:39:47+00:00,4,display,new,direct_email_match,32,4243,5669,4956,2,,2391702,Klaviyo,utm medium - email,2024-01-27 16:14:16+00:00,2024-01-23 18:47:52.021000+00:00,3
2024-01-24 15:58:57.634000+00:00,2024-01-29 23:38:39+00:00,5,display,new,direct_email_match,32,2570,7348,4959,3,,2397538,MNTN,mntn,2024-01-30 01:41:07+00:00,2024-01-24 15:16:08.104000+00:00,5
2024-01-26 21:25:15.261000+00:00,2024-01-27 02:25:45+00:00,1,display,new,device_identifier_hash,32,9578,344,4961,3,,2390888,Organic,direct,2024-01-27 02:20:01+00:00,2024-01-26 18:45:37.223000+00:00,0
2023-12-30 21:11:17.484000+00:00,2024-01-01 23:13:47+00:00,2,display,returning,order_mapping_hash,20,928,9026,4977,6,no,2338429,Google Ads,adwords,2024-01-02 01:44:13+00:00,2023-12-30 20:55:49.222000+00:00,2
2023-12-30 15:27:23.951000+00:00,2024-01-06 01:33:46+00:00,7,display,returning,order_mapping_hash,20,7119,2852,4986,7,,2347132,MNTN,mntn,2024-01-06 00:46:14+00:00,2023-12-30 13:28:44.684000+00:00,6
2024-01-16 00:48:53.450000+00:00,2024-01-17 14:03:58+00:00,1,display,returning,direct_email_match,20,3000,6982,4991,2,,2370254,Organic,direct,2024-01-17 12:07:36+00:00,2024-01-16 01:38:53.349000+00:00,1
2024-01-30 00:50:36.318000+00:00,2024-01-31 00:05:42+00:00,1,display,new,direct_email_match,32,3663,6320,4992,1,,2399658,Organic,direct,2024-01-31 01:51:02+00:00,2024-01-30 01:51:39.501000+00:00,0
2024-01-18 14:16:50.183000+00:00,2024-01-24 19:02:42+00:00,6,display,new,direct_email_match,32,2309,7674,4992,5,,2385493,MNTN,mntn,2024-01-24 16:54:48+00:00,2024-01-18 14:55:19.404000+00:00,6
2024-01-11 00:06:33.059000+00:00,2024-01-11 05:06:14+00:00,0,display,returning,device_identifier_hash,20,8779,1205,4992,1,,2357126,Organic,direct,2024-01-11 05:26:19+00:00,2024-01-11 02:32:51.716000+00:00,0
2024-01-07 21:59:31.409000+00:00,2024-01-13 17:35:12+00:00,6,display,new,direct_email_match,32,6947,3063,5005,5,,2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-07 23:55:18.601000+00:00,5
2023-12-31 17:37:22.694000+00:00,2024-01-04 04:11:22+00:00,4,display,returning,order_mapping_hash,20,1569,8445,5007,3,,2342753,Facebook Organic,referral,2024-01-04 01:50:37+00:00,2023-12-31 17:11:14.183000+00:00,3
2023-12-31 16:41:33.512000+00:00,2024-01-03 15:38:34+00:00,3,display,returning,consumer_hash,20,7899,2121,5010,9,,2341333,Facebook Ads,fb,2024-01-03 15:03:13+00:00,2023-12-31 14:29:54.636000+00:00,3
2024-01-15 02:11:52.219000+00:00,2024-01-16 01:49:25+00:00,1,display,lapsed,direct_email_match,32,7337,2696,5016,1,,2367675,Organic,direct,2024-01-16 02:34:21+00:00,2024-01-15 00:09:35.308000+00:00,1
2024-01-24 23:38:20.306000+00:00,2024-01-26 23:35:09+00:00,2,display,new,direct_email_match,32,3632,6411,5021,3,,2390390,Organic,direct,2024-01-26 21:48:18+00:00,2024-01-24 22:37:48.607000+00:00,1
2024-01-08 15:22:24.934000+00:00,2024-01-14 01:33:58+00:00,6,display,returning,direct_email_match,20,8735,1334,5034,2,,2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-08 17:47:59.456000+00:00,5
2023-12-28 03:33:38.645000+00:00,2024-01-03 17:38:05+00:00,6,display,returning,consumer_hash,20,788,9292,5040,9,,2341333,MNTN,mntn,2024-01-03 15:03:13+00:00,2023-12-28 03:20:31.018000+00:00,6
2023-12-28 13:10:47.290000+00:00,2024-01-01 23:05:04+00:00,4,display,new,order_mapping_hash,32,211,9890,5050,10,no,2337609,Klaviyo,utm medium - email,2024-01-01 20:20:14+00:00,2023-12-28 13:14:17.977000+00:00,4
2024-01-18 15:54:12.922000+00:00,2024-01-19 17:14:12+00:00,1,display,returning,direct_email_match,20,7071,3034,5052,1,,2374674,Google Ads,adwords,2024-01-19 18:04:46+00:00,2024-01-18 17:52:03.423000+00:00,1
2024-01-11 22:36:30.837000+00:00,2024-01-15 17:38:20+00:00,4,display,new,direct_email_match,32,9026,1091,5058,2,,2366514,Facebook Ads,fb,2024-01-15 17:56:31+00:00,2024-01-11 20:06:04.872000+00:00,3
2024-01-03 01:20:05.691000+00:00,2024-01-04 14:23:58+00:00,1,display,returning,consumer_hash,20,7007,3112,5060,1,,2343745,Klaviyo,utm medium - email,2024-01-04 15:15:50+00:00,2024-01-03 03:16:52.810000+00:00,1
2023-12-28 08:51:54.365000+00:00,2024-01-01 03:34:47+00:00,4,display,returning,order_mapping_hash,20,5887,4248,5068,3,no,2336310,Organic,direct,2024-01-01 04:45:35+00:00,2023-12-28 10:30:01.573000+00:00,3
2024-01-22 03:39:22.106000+00:00,2024-01-26 21:23:38+00:00,4,display,new,direct_email_match,32,9731,406,5069,2,,2390348,Organic,direct,2024-01-26 21:30:24+00:00,2024-01-22 00:57:10.657000+00:00,4
2024-01-25 13:33:07.107000+00:00,2024-01-26 03:26:06+00:00,1,display,new,direct_email_match,32,331,9825,5078,2,,2388367,Organic,direct,2024-01-26 00:42:21+00:00,2024-01-25 13:38:37.911000+00:00,0
2024-01-30 16:09:13.758000+00:00,2024-01-31 22:04:59+00:00,1,display,new,direct_email_match,32,4773,5416,5095,2,,2401408,Facebook Ads,fb,2024-01-31 23:35:15+00:00,2024-01-30 17:28:46.819000+00:00,1
2023-12-28 02:37:47.264000+00:00,2024-01-01 07:41:31+00:00,4,display,returning,direct_email_match,20,457,9749,5103,9,no,2336335,Organic,direct,2024-01-01 04:59:02+00:00,2023-12-28 02:30:10.267000+00:00,4
2024-01-03 17:31:37.760000+00:00,2024-01-07 23:42:54+00:00,4,display,returning,consumer_hash,20,972,9243,5108,6,,2351527,Organic,direct,2024-01-08 02:16:57+00:00,2024-01-03 17:15:25.541000+00:00,4
2024-01-06 00:52:59.464000+00:00,2024-01-06 05:26:41+00:00,0,display,returning,device_identifier_hash,20,5976,4308,5142,1,,2347558,Organic,direct,2024-01-06 04:14:53+00:00,2024-01-06 02:32:35.786000+00:00,0
2024-01-16 07:02:47.486000+00:00,2024-01-16 08:40:52+00:00,0,display,new,device_identifier_hash,32,2213,8098,5156,1,,2368139,Unattributed,unattributed,2024-01-16 06:25:54+00:00,2024-01-16 06:25:54+00:00,0
2024-01-19 15:32:37.916000+00:00,2024-01-23 00:56:41+00:00,4,display,returning,direct_email_match,20,2433,7892,5162,8,,2382887,Organic,direct,2024-01-23 03:08:13+00:00,2024-01-19 16:13:10.886000+00:00,3
2024-01-24 15:54:31.230000+00:00,2024-01-29 00:35:52+00:00,5,display,new,direct_email_match,32,8681,1645,5163,3,,2394912,Klaviyo,utm medium - email,2024-01-29 00:08:27+00:00,2024-01-24 18:19:12.478000+00:00,4
2024-01-17 19:09:27.795000+00:00,2024-01-20 16:25:06+00:00,3,display,new,direct_email_match,32,765,9567,5166,6,,2377235,Google Ads,adwords,2024-01-20 19:04:33+00:00,2024-01-17 19:22:12.926000+00:00,2
2024-01-19 21:40:45.298000+00:00,2024-01-20 18:45:58+00:00,1,display,new,direct_email_match,32,2129,8243,5186,4,,2377542,OneText,referral,2024-01-20 21:03:21+00:00,2024-01-19 21:05:16.713000+00:00,0
2024-01-12 20:07:11.745000+00:00,2024-01-18 20:29:32+00:00,6,display,returning,direct_email_match,20,9491,884,5187,9,,2372887,Klaviyo,utm medium - email,2024-01-18 20:14:48+00:00,2024-01-12 17:29:00.880000+00:00,6
2024-01-28 08:43:04.530000+00:00,2024-01-28 20:13:12+00:00,0,display,new,direct_email_match,32,7757,2624,5190,2,,2394416,Facebook Ads,fb,2024-01-28 20:56:56+00:00,2024-01-28 06:33:47.674000+00:00,0
2024-01-06 18:29:35.951000+00:00,2024-01-08 14:50:47+00:00,2,display,returning,order_mapping_hash,20,1998,8429,5214,3,,2352408,MNTN,mntn,2024-01-08 17:11:16+00:00,2024-01-06 19:02:53.974000+00:00,1
2024-01-30 21:16:50.704000+00:00,2024-01-31 02:02:13+00:00,1,display,returning,device_identifier_hash,20,1015,9424,5220,2,,2399391,Google Ads,adwords,2024-01-30 23:25:09+00:00,2024-01-30 21:33:45.786000+00:00,0
2024-01-28 18:46:32.857000+00:00,2024-01-30 02:39:32+00:00,2,display,returning,direct_email_match,20,10160,285,5222,2,,2397735,Organic,direct,2024-01-30 02:44:17+00:00,2024-01-28 21:35:52.475000+00:00,1
2023-12-28 17:19:50.473000+00:00,2024-01-03 20:19:38+00:00,6,display,new,consumer_hash,32,3756,6703,5230,2,,2341858,Organic,direct,2024-01-03 18:27:55+00:00,2023-12-28 16:17:14.402000+00:00,6
2024-01-19 21:41:32.220000+00:00,2024-01-25 03:19:41+00:00,6,display,lapsed,direct_email_match,32,7398,3067,5232,5,,2386642,MNTN,mntn,2024-01-25 02:28:34+00:00,2024-01-19 19:38:14.383000+00:00,5
2024-01-15 17:43:20.874000+00:00,2024-01-21 18:23:36+00:00,6,display,returning,direct_email_match,20,1184,9317,5251,3,,2379110,Organic,direct,2024-01-21 15:48:19+00:00,2024-01-15 17:23:36.755000+00:00,5
2024-01-26 16:37:08.414000+00:00,2024-01-29 04:26:23+00:00,3,display,new,direct_email_match,32,3861,6672,5266,1,,2395491,Organic,direct,2024-01-29 02:35:11+00:00,2024-01-26 15:32:47.458000+00:00,2
2024-01-03 20:51:31.448000+00:00,2024-01-05 23:16:24+00:00,2,display,returning,order_mapping_hash,20,5187,5390,5288,7,,2347132,MNTN,mntn,2024-01-06 00:46:14+00:00,2024-01-03 19:25:04.815000+00:00,2
2023-12-28 16:54:28.401000+00:00,2024-01-04 01:41:55+00:00,7,display,returning,order_mapping_hash,20,6236,4349,5293,3,,2342984,Organic,direct,2024-01-04 02:54:24+00:00,2023-12-28 15:10:31.959000+00:00,6
2024-01-05 23:43:47.511000+00:00,2024-01-09 03:02:27+00:00,4,display,returning,direct_email_match,20,9844,768,5306,1,,2353439,Organic,direct,2024-01-09 03:15:15+00:00,2024-01-05 20:59:43.163000+00:00,3
2024-01-05 21:07:22.485000+00:00,2024-01-08 18:18:28+00:00,3,display,returning,order_mapping_hash,20,237,10427,5332,5,,2352805,Organic,direct,2024-01-08 21:12:15+00:00,2024-01-05 21:03:25.583000+00:00,3
2024-01-22 03:23:27.638000+00:00,2024-01-29 02:19:19+00:00,7,display,returning,direct_email_match,20,6933,3740,5336,10,,2395130,Organic,direct,2024-01-29 01:16:59+00:00,2024-01-22 01:27:55.037000+00:00,6
2024-01-27 17:52:32.649000+00:00,2024-01-28 12:39:25+00:00,1,display,new,direct_email_match,32,4674,6016,5345,3,,2393418,Google Ads,adwords,2024-01-28 14:19:41+00:00,2024-01-27 16:34:38.312000+00:00,0
2024-01-01 20:01:31.354000+00:00,2024-01-04 23:20:25+00:00,3,display,returning,order_mapping_hash,20,2474,8221,5348,6,,2345087,Organic,direct,2024-01-05 01:37:26+00:00,2024-01-01 19:20:16.908000+00:00,3
2024-01-22 18:19:19.600000+00:00,2024-01-25 19:53:31+00:00,3,display,returning,direct_email_match,20,7345,3404,5374,1,,2387783,Organic,direct,2024-01-25 18:56:47+00:00,2024-01-22 16:16:54.952000+00:00,3
2024-01-10 20:11:55.904000+00:00,2024-01-11 01:42:23+00:00,1,display,returning,device_identifier_hash,20,4830,5953,5392,2,,2356559,Organic,direct,2024-01-11 00:03:10+00:00,2024-01-10 18:51:25.812000+00:00,0
2024-01-01 07:57:21.674000+00:00,2024-01-01 21:38:47+00:00,0,display,new,consumer_hash,32,2766,8043,5405,1,,2337484,Organic,direct,2024-01-01 19:24:44+00:00,2024-01-01 07:11:15.175000+00:00,0
2024-01-06 03:56:50.801000+00:00,2024-01-09 21:58:05+00:00,3,display,new,direct_email_match,32,9198,1649,5423,2,,2354647,MNTN,mntn,2024-01-09 21:30:36+00:00,2024-01-06 01:23:32.937000+00:00,3
2023-12-26 21:38:32.706000+00:00,2024-01-02 01:33:32+00:00,7,display,new,order_mapping_hash,32,5481,5368,5425,5,,2338691,Organic,direct,2024-01-02 03:03:00+00:00,2023-12-26 20:07:11.532000+00:00,6
2024-01-02 14:50:54.939000+00:00,2024-01-03 14:37:12+00:00,1,display,returning,consumer_hash,20,599,10257,5428,5,,2341692,Facebook Ads,fb,2024-01-03 17:28:09+00:00,2024-01-02 15:00:54.080000+00:00,1
2024-01-21 23:39:22.993000+00:00,2024-01-28 16:39:27+00:00,7,display,returning,direct_email_match,20,10849,27,5438,1,,2393761,Organic,direct,2024-01-28 16:39:54+00:00,2024-01-22 02:40:12.098000+00:00,6
2024-01-01 22:06:34.456000+00:00,2024-01-06 02:04:52+00:00,5,display,returning,order_mapping_hash,20,5455,5456,5455,3,,2347109,Facebook Organic,fb,2024-01-06 00:33:56+00:00,2024-01-01 23:37:29.183000+00:00,4
2024-01-03 23:15:03.461000+00:00,2024-01-04 05:01:34+00:00,1,display,returning,order_mapping_hash,20,3344,7609,5476,2,,2342986,Google Ads,adwords,2024-01-04 02:54:45+00:00,2024-01-03 22:19:19.803000+00:00,0
2024-01-05 18:08:03.826000+00:00,2024-01-07 03:25:16+00:00,2,display,returning,consumer_hash,20,7314,3649,5482,4,,2349385,Organic,direct,2024-01-07 02:24:27+00:00,2024-01-05 16:06:09.765000+00:00,1
2024-01-07 01:25:18.400000+00:00,2024-01-14 13:46:25+00:00,7,display,new,direct_email_match,32,7058,3909,5484,1,,2363901,Organic,direct,2024-01-14 14:51:34+00:00,2024-01-07 03:22:56.849000+00:00,7
2024-01-27 03:22:40.289000+00:00,2024-01-27 21:38:42+00:00,0,display,returning,direct_email_match,20,5554,5441,5498,2,,2392549,Organic,direct,2024-01-27 23:09:23+00:00,2024-01-27 01:50:06.028000+00:00,0
2024-01-11 00:46:15.564000+00:00,2024-01-12 16:19:54+00:00,1,display,new,direct_email_match,32,11047,6,5527,1,,2359517,Klaviyo,utm medium - email,2024-01-12 16:20:00+00:00,2024-01-10 21:42:08.295000+00:00,1
2024-01-08 00:18:43.798000+00:00,2024-01-13 21:07:25+00:00,5,display,new,direct_email_match,32,1405,9670,5538,5,,2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-07 23:55:18.601000+00:00,5
2024-01-15 03:20:18.765000+00:00,2024-01-19 03:00:18+00:00,4,display,returning,order_mapping_hash,20,6198,4913,5555,1,,2373791,MNTN,mntn,2024-01-19 04:22:11+00:00,2024-01-15 05:03:36.533000+00:00,3
2024-01-21 18:32:58.712000+00:00,2024-01-21 22:56:15+00:00,0,display,returning,device_identifier_hash,20,8046,3065,5556,1,,2380239,Organic,direct,2024-01-21 23:47:20+00:00,2024-01-21 16:18:52.398000+00:00,0
2024-01-12 14:53:46.872000+00:00,2024-01-18 18:33:21+00:00,6,display,returning,direct_email_match,20,5027,6087,5557,9,,2372887,Klaviyo,utm medium - email,2024-01-18 20:14:48+00:00,2024-01-12 13:30:00.235000+00:00,6
2024-01-06 20:13:07.748000+00:00,2024-01-07 19:12:47+00:00,1,display,returning,consumer_hash,20,9003,2118,5560,1,,2350551,Organic,direct,2024-01-07 18:37:29+00:00,2024-01-06 22:43:10.482000+00:00,0
2023-12-26 20:15:48.831000+00:00,2024-01-01 22:01:39+00:00,6,display,returning,order_mapping_hash,20,2527,8604,5565,1,,2338173,Facebook Ads,fb,2024-01-02 00:25:03+00:00,2023-12-26 19:33:42.264000+00:00,6
2024-01-16 08:59:17.096000+00:00,2024-01-22 18:15:17+00:00,6,display,lapsed,direct_email_match,32,6129,5002,5565,2,,2382061,Klaviyo,utm medium - email,2024-01-22 19:38:39+00:00,2024-01-16 10:41:25.935000+00:00,6
2024-01-06 01:56:17.918000+00:00,2024-01-07 03:01:06+00:00,1,display,returning,order_mapping_hash,20,8933,2199,5566,4,,2349385,Organic,direct,2024-01-07 02:24:27+00:00,2024-01-06 04:25:10.535000+00:00,0
2024-01-24 16:25:02.756000+00:00,2024-01-24 21:59:31+00:00,0,display,lapsed,device_identifier_hash,32,555,10583,5569,4,,2385726,Organic,direct,2024-01-24 19:03:08+00:00,2024-01-24 16:34:18.247000+00:00,0
2024-01-03 14:26:24.517000+00:00,2024-01-03 19:42:05+00:00,0,display,new,device_identifier_hash,32,9485,1660,5572,2,,2342067,Klaviyo,utm medium - email,2024-01-03 20:09:45+00:00,2024-01-03 17:04:29.081000+00:00,0
2024-01-06 19:02:29.554000+00:00,2024-01-07 05:33:32+00:00,1,display,returning,consumer_hash,20,674,10562,5618,3,,2349429,Organic Search,referral,2024-01-07 02:37:30+00:00,2024-01-06 18:51:15.194000+00:00,0
2024-01-12 15:42:42.373000+00:00,2024-01-16 20:50:24+00:00,4,display,returning,direct_email_match,20,438,10803,5620,1,,2369477,Klaviyo,utm medium - email,2024-01-16 23:50:27+00:00,2024-01-12 15:50:00.144000+00:00,4
2023-12-31 16:19:36.640000+00:00,2024-01-07 00:54:21+00:00,7,display,returning,order_mapping_hash,20,9798,1446,5622,1,,2349166,Organic,direct,2024-01-07 01:18:27+00:00,2023-12-31 13:36:18.839000+00:00,6
2024-01-10 15:18:01.344000+00:00,2024-01-16 20:30:28+00:00,6,display,lapsed,direct_email_match,32,324,10920,5622,6,,2369455,Organic,direct,2024-01-16 23:32:28+00:00,2024-01-10 15:12:36.906000+00:00,6
2024-01-02 19:04:19.543000+00:00,2024-01-03 02:52:54+00:00,1,display,returning,direct_email_match,20,279,10966,5623,2,,2340373,Klaviyo,utm medium - email,2024-01-02 23:50:08+00:00,2024-01-02 19:08:58.573000+00:00,0
2024-01-12 16:17:52.001000+00:00,2024-01-15 23:45:53+00:00,3,display,new,direct_email_match,32,243,11028,5636,1,,2366867,Organic,direct,2024-01-15 20:42:05+00:00,2024-01-12 16:13:48.607000+00:00,3
2024-01-04 17:52:59.540000+00:00,2024-01-09 18:49:12+00:00,5,display,returning,direct_email_match,20,7564,3731,5647,1,,2354464,Organic Search,referral,2024-01-09 19:51:23+00:00,2024-01-04 19:59:03.341000+00:00,4
2024-01-06 20:19:50.431000+00:00,2024-01-09 03:44:28+00:00,3,display,new,direct_email_match,32,5051,6262,5656,4,,2353600,Organic,direct,2024-01-09 05:28:50+00:00,2024-01-06 21:44:01.405000+00:00,2
2024-01-21 03:17:55.105000+00:00,2024-01-25 15:22:27+00:00,4,display,returning,direct_email_match,20,7372,3947,5660,4,,2387181,Klaviyo,utm medium - email,2024-01-25 14:16:40+00:00,2024-01-21 05:20:47.150000+00:00,4
2024-01-26 01:26:01.722000+00:00,2024-01-31 20:17:49+00:00,5,display,returning,direct_email_match,20,8259,3068,5664,10,,2400958,MNTN,mntn,2024-01-31 19:26:41+00:00,2024-01-26 03:43:41.011000+00:00,5
2024-01-14 04:17:04.876000+00:00,2024-01-16 21:36:55+00:00,2,display,returning,direct_email_match,20,4420,6933,5677,6,,2369455,Organic,direct,2024-01-16 23:32:28+00:00,2024-01-14 03:03:24.656000+00:00,2
2024-01-08 19:37:09.635000+00:00,2024-01-14 00:36:05+00:00,6,display,returning,direct_email_match,20,6550,4807,5679,2,,2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-08 17:47:59.456000+00:00,5
2024-01-02 09:13:13.266000+00:00,2024-01-03 18:17:51+00:00,1,display,returning,consumer_hash,20,8433,2982,5707,5,,2341692,Facebook Ads,fb,2024-01-03 17:28:09+00:00,2024-01-02 11:33:45.975000+00:00,1
2024-01-13 21:49:51.440000+00:00,2024-01-15 04:58:58+00:00,2,display,new,direct_email_match,32,4243,7190,5717,3,,2365861,Klaviyo,utm medium - email,2024-01-15 06:58:48+00:00,2024-01-13 20:39:08.101000+00:00,1
2024-01-19 05:30:33.202000+00:00,2024-01-19 21:06:24+00:00,0,display,returning,direct_email_match,20,65,11372,5719,2,,2374651,Google Ads,adwords,2024-01-19 17:56:52+00:00,2024-01-19 05:31:38.544000+00:00,0
2024-01-25 14:08:43.088000+00:00,2024-01-27 20:44:20+00:00,2,display,new,direct_email_match,32,5109,6332,5720,5,,2392058,Organic,direct,2024-01-27 18:58:48+00:00,2024-01-25 15:33:51.720000+00:00,2
2024-01-22 19:47:16.403000+00:00,2024-01-25 19:29:32+00:00,3,display,returning,direct_email_match,20,7816,3635,5725,3,,2387719,Facebook Ads,fb,2024-01-25 18:28:57+00:00,2024-01-22 21:57:32.197000+00:00,2
2024-01-22 22:23:06.094000+00:00,2024-01-28 20:52:03+00:00,6,display,returning,direct_email_match,20,2438,9052,5745,2,,2393987,Facebook Ads,fb,2024-01-28 18:21:11+00:00,2024-01-22 23:03:43.741000+00:00,5
2023-12-28 22:10:38.688000+00:00,2024-01-03 16:09:07+00:00,6,display,new,direct_email_match,32,7563,3954,5759,9,,2341333,MNTN,mntn,2024-01-03 15:03:13+00:00,2023-12-28 20:04:35.464000+00:00,5
2024-01-27 14:41:42.546000+00:00,2024-01-27 18:40:16+00:00,0,display,new,device_identifier_hash,32,10481,1112,5797,5,,2392058,Organic,direct,2024-01-27 18:58:48+00:00,2024-01-27 17:36:24.014000+00:00,0
2024-01-24 08:45:45.765000+00:00,2024-01-24 12:13:19+00:00,0,display,new,device_identifier_hash,32,10809,801,5805,1,,2385069,Facebook Ads,fb,2024-01-24 11:59:58+00:00,2024-01-24 11:45:54.303000+00:00,0
2024-01-08 05:16:50.483000+00:00,2024-01-08 18:01:28+00:00,0,display,returning,order_mapping_hash,20,7274,4354,5814,1,,2352630,Organic,direct,2024-01-08 19:14:02+00:00,2024-01-08 07:18:03.999000+00:00,0
2024-01-30 23:30:46.015000+00:00,2024-01-31 03:44:32+00:00,1,display,new,device_identifier_hash,32,2050,9583,5816,4,,2400054,Organic,direct,2024-01-31 06:24:15+00:00,2024-01-31 00:04:55.918000+00:00,0
2023-12-27 02:05:47.316000+00:00,2024-01-01 18:46:00+00:00,5,display,returning,cookie_hash,20,3784,7861,5823,3,no,2337697,Organic,direct,2024-01-01 20:57:01+00:00,2023-12-27 03:08:51.560000+00:00,5
2024-01-02 22:08:40.596000+00:00,2024-01-06 23:56:26+00:00,4,display,returning,order_mapping_hash,20,11044,622,5833,1,,2348957,Google Ads,adwords,2024-01-06 23:46:04+00:00,2024-01-03 01:12:45.066000+00:00,3
2024-01-03 17:27:32.713000+00:00,2024-01-06 14:12:21+00:00,3,display,new,consumer_hash,32,145,11537,5841,4,,2348233,MNTN,mntn,2024-01-06 17:24:38+00:00,2024-01-03 17:25:07.842000+00:00,2
2024-01-11 16:48:02.009000+00:00,2024-01-12 17:21:49+00:00,1,display,returning,direct_email_match,20,6203,5487,5845,6,,2359439,Organic,direct,2024-01-12 15:50:22+00:00,2024-01-11 18:31:25.389000+00:00,0
2023-12-27 12:11:31.914000+00:00,2024-01-01 17:00:30+00:00,5,display,returning,order_mapping_hash,20,2716,8983,5850,7,no,2336704,Klaviyo,utm medium - email,2024-01-01 14:30:47+00:00,2023-12-27 12:56:48.408000+00:00,5
