event_time,order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_date,order_date,event_hour,order_hour,event_minute,order_minute,event_second,order_second
2024-01-07 13:09:16.362000+00:00,2024-01-14 14:51:08+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-07,2024-01-14,13,14,9,51,16,8
2024-01-07 14:11:52.624000+00:00,2024-01-07 14:39:13+00:00,display,cross-sell,returning,consumer_hash,0,20.0,2024-01-07,2024-01-07,14,14,11,39,52,13
2024-01-07 14:44:56.966000+00:00,2024-01-12 12:09:29+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-07,2024-01-12,14,12,44,9,56,29
2024-01-31 12:55:00.115000+00:00,2024-01-31 13:14:41+00:00,display,cross-sell,new,consumer_hash,0,32.0,2024-01-31,2024-01-31,12,13,55,14,0,41
2024-01-09 02:51:03.466000+00:00,2024-01-16 05:06:25+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-09,2024-01-16,2,5,51,6,3,25
2024-01-09 03:16:27.332000+00:00,2024-01-09 13:04:39+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-09,2024-01-09,3,13,16,4,27,39
2024-01-10 05:14:13.210000+00:00,2024-01-14 23:40:45+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-10,2024-01-14,5,23,14,40,13,45
2024-01-10 05:31:50.862000+00:00,2024-01-10 17:19:16+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-10,2024-01-10,5,17,31,19,50,16
2024-01-10 22:08:18.465000+00:00,2024-01-10 22:46:48+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-10,2024-01-10,22,22,8,46,18,48
2024-01-02 03:23:17.300000+00:00,2024-01-05 00:52:23+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-02,2024-01-05,3,0,23,52,17,23
2024-01-02 03:32:27.941000+00:00,2024-01-03 15:33:38+00:00,display,cross-sell,new,consumer_hash,1,32.0,2024-01-02,2024-01-03,3,15,32,33,27,38
2024-01-02 04:34:10.233000+00:00,2024-01-04 20:07:21+00:00,display,cross-sell,lapsed,direct_email_match,2,32.0,2024-01-02,2024-01-04,4,20,34,7,10,21
2024-01-02 05:00:50.968000+00:00,2024-01-06 16:11:24+00:00,display,cross-sell,lapsed,direct_email_match,4,32.0,2024-01-02,2024-01-06,5,16,0,11,50,24
2024-01-02 05:01:25.732000+00:00,2024-01-04 21:05:40+00:00,display,cross-sell,lapsed,consumer_hash,2,32.0,2024-01-02,2024-01-04,5,21,1,5,25,40
2024-01-02 05:02:47.603000+00:00,2024-01-06 05:38:50+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-02,2024-01-06,5,5,2,38,47,50
2024-01-02 05:17:04.971000+00:00,2024-01-03 02:21:13+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2024-01-02,2024-01-03,5,2,17,21,4,13
2024-01-02 05:23:12.220000+00:00,2024-01-04 17:18:23+00:00,display,cross-sell,new,consumer_hash,2,32.0,2024-01-02,2024-01-04,5,17,23,18,12,23
2024-01-25 00:13:10.262000+00:00,2024-01-27 03:57:12+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-25,2024-01-27,0,3,13,57,10,12
2024-01-25 00:16:02.710000+00:00,2024-01-27 18:25:54+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-25,2024-01-27,0,18,16,25,2,54
2024-01-25 00:22:34.310000+00:00,2024-01-25 00:53:59+00:00,display,cross-sell,lapsed,device_identifier_hash,0,32.0,2024-01-25,2024-01-25,0,0,22,53,34,59
2024-01-25 00:33:30.394000+00:00,2024-01-25 01:00:40+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-25,2024-01-25,0,1,33,0,30,40
2024-01-25 00:39:52.372000+00:00,2024-01-31 18:16:35+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-25,2024-01-31,0,18,39,16,52,35
2024-01-25 01:06:58.411000+00:00,2024-01-25 02:07:43+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,2024-01-25,2024-01-25,1,2,6,7,58,43
2024-01-25 01:18:10.813000+00:00,2024-01-26 14:27:36+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-25,2024-01-26,1,14,18,27,10,36
2024-01-25 01:39:51.060000+00:00,2024-01-28 20:00:45+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-25,2024-01-28,1,20,39,0,51,45
2024-01-11 21:47:05.860000+00:00,2024-01-15 15:26:20+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-11,2024-01-15,21,15,47,26,5,20
2024-01-11 19:39:00.782000+00:00,2024-01-13 12:58:47+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-11,2024-01-13,19,12,39,58,0,47
2024-01-02 19:37:54.596000+00:00,2024-01-07 22:57:56+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2024-01-02,2024-01-07,19,22,37,57,54,56
2024-01-02 20:06:37.122000+00:00,2024-01-02 23:55:32+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-02,2024-01-02,20,23,6,55,37,32
2024-01-02 20:15:11.921000+00:00,2024-01-05 16:01:57+00:00,display,cross-sell,returning,consumer_hash,3,20.0,2024-01-02,2024-01-05,20,16,15,1,11,57
2024-01-02 20:15:56.578000+00:00,2024-01-03 18:28:40+00:00,display,cross-sell,lapsed,direct_email_match,1,32.0,2024-01-02,2024-01-03,20,18,15,28,56,40
2024-01-12 17:14:22.883000+00:00,2024-01-14 02:03:15+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2024-01-12,2024-01-14,17,2,14,3,22,15
2024-01-12 18:19:48.820000+00:00,2024-01-18 17:07:21+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-12,2024-01-18,18,17,19,7,48,21
2024-01-12 18:34:16.932000+00:00,2024-01-12 22:18:07+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-12,2024-01-12,18,22,34,18,16,7
2024-01-12 18:41:11.445000+00:00,2024-01-18 21:25:06+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-12,2024-01-18,18,21,41,25,11,6
2024-01-12 18:48:59.289000+00:00,2024-01-14 01:12:38+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-12,2024-01-14,18,1,48,12,59,38
2024-01-12 20:07:11.745000+00:00,2024-01-18 20:29:32+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-12,2024-01-18,20,20,7,29,11,32
2024-01-12 20:07:58.669000+00:00,2024-01-12 21:30:32+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-12,2024-01-12,20,21,7,30,58,32
2024-01-12 20:07:58.669000+00:00,2024-01-13 21:03:08+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-12,2024-01-13,20,21,7,3,58,8
2024-01-12 20:36:32.003000+00:00,2024-01-15 16:17:44+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-12,2024-01-15,20,16,36,17,32,44
2024-01-12 21:02:03.564000+00:00,2024-01-13 22:00:53+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-12,2024-01-13,21,22,2,0,3,53
2024-01-12 21:17:03.630000+00:00,2024-01-16 22:03:03+00:00,display,cross-sell,lapsed,direct_email_match,4,32.0,2024-01-12,2024-01-16,21,22,17,3,3,3
2024-01-13 20:03:28.157000+00:00,2024-01-16 20:22:52+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-13,2024-01-16,20,20,3,22,28,52
2024-01-13 20:26:58.929000+00:00,2024-01-20 18:22:26+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-13,2024-01-20,20,18,26,22,58,26
2024-01-14 17:11:04.039000+00:00,2024-01-14 19:08:08+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-14,2024-01-14,17,19,11,8,4,8
2024-01-14 17:54:29.961000+00:00,2024-01-16 11:03:36+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-14,2024-01-16,17,11,54,3,29,36
2024-01-14 22:07:59.026000+00:00,2024-01-14 22:13:31+00:00,click,cross-sell,new,direct_email_match,0,32.0,2024-01-14,2024-01-14,22,22,7,13,59,31
2024-01-14 22:07:59.026000+00:00,2024-01-14 22:16:16+00:00,click,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-14,2024-01-14,22,22,7,16,59,16
2024-01-15 03:51:33.625000+00:00,2024-01-15 22:40:40+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-15,2024-01-15,3,22,51,40,33,40
2024-01-15 04:05:50.602000+00:00,2024-01-15 04:23:51+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-15,2024-01-15,4,4,5,23,50,51
2024-01-15 04:29:45.997000+00:00,2024-01-22 20:51:07+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-15,2024-01-22,4,20,29,51,45,7
2024-01-15 11:36:13.849000+00:00,2024-01-19 21:09:52+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-15,2024-01-19,11,21,36,9,13,52
2024-01-15 12:28:28.256000+00:00,2024-01-15 14:07:35+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-15,2024-01-15,12,14,28,7,28,35
2024-01-15 12:54:07.726000+00:00,2024-01-17 00:25:02+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-15,2024-01-17,12,0,54,25,7,2
2024-01-15 14:25:07.185000+00:00,2024-01-16 21:21:10+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-15,2024-01-16,14,21,25,21,7,10
2024-01-15 21:37:43.643000+00:00,2024-01-20 02:09:31+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-15,2024-01-20,21,2,37,9,43,31
2024-01-15 21:49:32.154000+00:00,2024-01-22 23:39:37+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-15,2024-01-22,21,23,49,39,32,37
2024-01-15 22:20:23.848000+00:00,2024-01-20 13:43:03+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-15,2024-01-20,22,13,20,43,23,3
2024-01-15 22:20:23.848000+00:00,2024-01-20 15:06:39+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-15,2024-01-20,22,15,20,6,23,39
2024-01-15 22:36:51.449000+00:00,2024-01-16 04:18:32+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,2024-01-15,2024-01-16,22,4,36,18,51,32
2024-01-16 00:14:30.441000+00:00,2024-01-19 01:32:45+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-16,2024-01-19,0,1,14,32,30,45
2024-01-16 00:16:09.764000+00:00,2024-01-22 09:31:30+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-16,2024-01-22,0,9,16,31,9,30
2024-01-16 00:27:05.903000+00:00,2024-01-16 12:04:36+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-16,2024-01-16,0,12,27,4,5,36
2024-01-16 00:32:51.471000+00:00,2024-01-20 19:49:09+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-16,2024-01-20,0,19,32,49,51,9
2024-01-16 00:41:18.981000+00:00,2024-01-23 12:25:30+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-16,2024-01-23,0,12,41,25,18,30
2024-01-16 00:48:53.450000+00:00,2024-01-17 14:03:58+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-16,2024-01-17,0,14,48,3,53,58
2024-01-16 00:49:20.340000+00:00,2024-01-18 21:20:59+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-16,2024-01-18,0,21,49,20,20,59
2024-01-16 06:00:47.117000+00:00,2024-01-19 20:33:50+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-16,2024-01-19,6,20,0,33,47,50
2024-01-16 07:02:47.486000+00:00,2024-01-16 08:40:52+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-16,2024-01-16,7,8,2,40,47,52
2024-01-16 19:18:17.354000+00:00,2024-01-16 19:24:34+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-16,2024-01-16,19,19,18,24,17,34
2024-01-16 19:51:53.929000+00:00,2024-01-23 02:55:44+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-16,2024-01-23,19,2,51,55,53,44
2024-01-17 18:50:50.385000+00:00,2024-01-19 15:09:52+00:00,click,cross-sell,new,direct_email_match,2,32.0,2024-01-17,2024-01-19,18,15,50,9,50,52
2024-01-17 19:09:27.795000+00:00,2024-01-20 16:25:06+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-17,2024-01-20,19,16,9,25,27,6
2024-01-18 05:37:13.008000+00:00,2024-01-24 09:17:26+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-18,2024-01-24,5,9,37,17,13,26
2024-01-18 13:27:07.238000+00:00,2024-01-22 12:50:41+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-18,2024-01-22,13,12,27,50,7,41
2024-01-18 13:39:17.116000+00:00,2024-01-19 00:48:55+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-18,2024-01-19,13,0,39,48,17,55
2024-01-18 13:47:09.288000+00:00,2024-01-18 18:19:33+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-18,2024-01-18,13,18,47,19,9,33
2024-01-18 14:16:50.183000+00:00,2024-01-24 19:02:42+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-18,2024-01-24,14,19,16,2,50,42
2024-01-18 14:31:32.338000+00:00,2024-01-20 16:07:51+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-18,2024-01-20,14,16,31,7,32,51
2024-01-18 14:51:39.807000+00:00,2024-01-23 22:45:58+00:00,display,cross-sell,lapsed,direct_email_match,5,32.0,2024-01-18,2024-01-23,14,22,51,45,39,58
2024-01-19 05:30:33.202000+00:00,2024-01-19 21:06:24+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-19,2024-01-19,5,21,30,6,33,24
2023-12-29 01:27:30.901000+00:00,2024-01-04 15:01:16+00:00,display,cross-sell,lapsed,consumer_hash,6,32.0,2023-12-29,2024-01-04,1,15,27,1,30,16
2023-12-29 01:37:28.028000+00:00,2024-01-02 14:33:18+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2023-12-29,2024-01-02,1,14,37,33,28,18
2023-12-29 01:55:54.811000+00:00,2024-01-03 18:18:47+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2023-12-29,2024-01-03,1,18,55,18,54,47
2023-12-29 15:06:56.030000+00:00,2024-01-03 04:09:02+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2023-12-29,2024-01-03,15,4,6,9,56,2
2023-12-29 15:11:19.172000+00:00,2024-01-02 17:30:04+00:00,display,cross-sell,lapsed,order_mapping_hash,4,32.0,2023-12-29,2024-01-02,15,17,11,30,19,4
2023-12-29 16:00:21.569000+00:00,2024-01-04 02:56:15+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2023-12-29,2024-01-04,16,2,0,56,21,15
2023-12-29 19:40:50.323000+00:00,2024-01-01 13:51:49+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2023-12-29,2024-01-01,19,13,40,51,50,49
2023-12-29 20:06:56.619000+00:00,2024-01-04 03:40:38+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,2023-12-29,2024-01-04,20,3,6,40,56,38
2023-12-29 20:16:06.747000+00:00,2024-01-01 20:30:23+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2023-12-29,2024-01-01,20,20,16,30,6,23
2023-12-29 20:24:40.224000+00:00,2024-01-05 01:02:39+00:00,display,cross-sell,new,order_mapping_hash,7,32.0,2023-12-29,2024-01-05,20,1,24,2,40,39
2023-12-29 20:32:08.464000+00:00,2024-01-01 05:22:19+00:00,display,cross-sell,lapsed,direct_email_match,3,32.0,2023-12-29,2024-01-01,20,5,32,22,8,19
2023-12-29 23:16:40.431000+00:00,2024-01-01 12:31:39+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2023-12-29,2024-01-01,23,12,16,31,40,39
2023-12-29 23:36:14.133000+00:00,2024-01-05 22:29:15+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2023-12-29,2024-01-05,23,22,36,29,14,15
2024-01-20 18:34:14.784000+00:00,2024-01-21 19:52:18+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-20,2024-01-21,18,19,34,52,14,18
2023-12-30 10:45:29.650000+00:00,2024-01-02 04:05:13+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2023-12-30,2024-01-02,10,4,45,5,29,13
2023-12-30 12:31:44.760000+00:00,2024-01-03 01:03:40+00:00,display,cross-sell,returning,order_mapping_hash,4,20.0,2023-12-30,2024-01-03,12,1,31,3,44,40
2023-12-30 15:16:05.306000+00:00,2024-01-01 16:51:09+00:00,display,cross-sell,new,consumer_hash,2,32.0,2023-12-30,2024-01-01,15,16,16,51,5,9
2023-12-30 15:27:23.951000+00:00,2024-01-06 01:33:46+00:00,display,cross-sell,returning,order_mapping_hash,7,20.0,2023-12-30,2024-01-06,15,1,27,33,23,46
2023-12-30 16:12:41.977000+00:00,2024-01-01 23:53:22+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2023-12-30,2024-01-01,16,23,12,53,41,22
2023-12-30 18:02:06.502000+00:00,2024-01-03 22:54:51+00:00,display,cross-sell,new,direct_email_match,4,32.0,2023-12-30,2024-01-03,18,22,2,54,6,51
2023-12-30 18:03:13.942000+00:00,2024-01-05 01:34:36+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,2023-12-30,2024-01-05,18,1,3,34,13,36
2023-12-30 18:07:21.738000+00:00,2024-01-01 16:24:16+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2023-12-30,2024-01-01,18,16,7,24,21,16
2023-12-30 18:38:21.623000+00:00,2024-01-01 03:09:40+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2023-12-30,2024-01-01,18,3,38,9,21,40
2023-12-30 18:49:35.266000+00:00,2024-01-03 20:52:17+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2023-12-30,2024-01-03,18,20,49,52,35,17
2023-12-30 23:38:32.765000+00:00,2024-01-01 21:26:47+00:00,display,cross-sell,new,consumer_hash,2,32.0,2023-12-30,2024-01-01,23,21,38,26,32,47
2023-12-31 00:04:48.166000+00:00,2024-01-05 15:28:12+00:00,display,cross-sell,new,consumer_hash,5,32.0,2023-12-31,2024-01-05,0,15,4,28,48,12
2023-12-31 00:07:04.149000+00:00,2024-01-01 22:07:42+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2023-12-31,2024-01-01,0,22,7,7,4,42
2023-12-31 00:35:08.943000+00:00,2024-01-01 11:13:38+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2023-12-31,2024-01-01,0,11,35,13,8,38
2023-12-31 11:12:31.546000+00:00,2024-01-05 18:20:54+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2023-12-31,2024-01-05,11,18,12,20,31,54
2023-12-31 13:28:25.957000+00:00,2024-01-05 07:34:03+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2023-12-31,2024-01-05,13,7,28,34,25,3
2023-12-31 01:36:18.301000+00:00,2024-01-05 04:22:58+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2023-12-31,2024-01-05,1,4,36,22,18,58
2023-12-31 01:57:10.263000+00:00,2024-01-01 00:16:30+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2023-12-31,2024-01-01,1,0,57,16,10,30
2023-12-31 02:05:36.569000+00:00,2024-01-01 15:34:42+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2023-12-31,2024-01-01,2,15,5,34,36,42
2023-12-31 02:18:26.168000+00:00,2024-01-01 20:52:53+00:00,display,cross-sell,new,order_mapping_hash,1,32.0,2023-12-31,2024-01-01,2,20,18,52,26,53
2023-12-31 02:22:29.972000+00:00,2024-01-02 00:27:32+00:00,display,cross-sell,new,consumer_hash,2,32.0,2023-12-31,2024-01-02,2,0,22,27,29,32
2023-12-31 02:28:09.869000+00:00,2024-01-03 21:28:46+00:00,display,cross-sell,new,order_mapping_hash,3,32.0,2023-12-31,2024-01-03,2,21,28,28,9,46
2023-12-31 02:32:00.554000+00:00,2024-01-02 15:11:43+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2023-12-31,2024-01-02,2,15,32,11,0,43
2024-01-01 07:24:34.955000+00:00,2024-01-06 03:06:41+00:00,display,cross-sell,returning,consumer_hash,5,20.0,2024-01-01,2024-01-06,7,3,24,6,34,41
2024-01-01 07:57:21.674000+00:00,2024-01-01 21:38:47+00:00,display,cross-sell,new,consumer_hash,0,32.0,2024-01-01,2024-01-01,7,21,57,38,21,47
2024-01-01 12:11:21.082000+00:00,2024-01-07 07:40:36+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2024-01-01,2024-01-07,12,7,11,40,21,36
2024-01-01 03:39:25.749000+00:00,2024-01-01 09:07:05+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-01,2024-01-01,3,9,39,7,25,5
2024-01-01 03:57:23.487000+00:00,2024-01-02 20:05:46+00:00,display,cross-sell,new,consumer_hash,1,32.0,2024-01-01,2024-01-02,3,20,57,5,23,46
2024-01-01 04:07:01.324000+00:00,2024-01-08 02:58:06+00:00,display,cross-sell,returning,order_mapping_hash,7,20.0,2024-01-01,2024-01-08,4,2,7,58,1,6
2024-01-01 05:21:47.442000+00:00,2024-01-03 03:38:10+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,2024-01-01,2024-01-03,5,3,21,38,47,10
2024-01-01 05:21:59.386000+00:00,2024-01-02 21:19:31+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2024-01-01,2024-01-02,5,21,21,19,59,31
2024-01-01 15:59:00.007000+00:00,2024-01-02 17:53:24+00:00,display,cross-sell,new,consumer_hash,1,32.0,2024-01-01,2024-01-02,15,17,59,53,0,24
2024-01-01 16:00:59.607000+00:00,2024-01-05 23:16:43+00:00,display,cross-sell,new,consumer_hash,4,32.0,2024-01-01,2024-01-05,16,23,0,16,59,43
2024-01-01 16:01:28.286000+00:00,2024-01-04 20:17:55+00:00,display,cross-sell,new,consumer_hash,3,32.0,2024-01-01,2024-01-04,16,20,1,17,28,55
2024-01-01 16:39:57.453000+00:00,2024-01-04 02:21:30+00:00,display,cross-sell,returning,consumer_hash,3,20.0,2024-01-01,2024-01-04,16,2,39,21,57,30
2024-01-01 16:42:32.229000+00:00,2024-01-02 02:17:05+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-01,2024-01-02,16,2,42,17,32,5
2024-01-01 17:00:13.651000+00:00,2024-01-06 14:54:58+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-01,2024-01-06,17,14,0,54,13,58
2024-01-01 17:04:32.630000+00:00,2024-01-01 17:23:15+00:00,display,cross-sell,new,consumer_hash,0,32.0,2024-01-01,2024-01-01,17,17,4,23,32,15
2024-01-23 10:04:27.908000+00:00,2024-01-25 15:09:39+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-23,2024-01-25,10,15,4,9,27,39
2024-01-23 10:56:22.819000+00:00,2024-01-23 11:16:42+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-23,2024-01-23,10,11,56,16,22,42
2024-01-23 12:05:00.141000+00:00,2024-01-23 16:32:43+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-23,2024-01-23,12,16,5,32,0,43
2024-01-23 12:19:29.280000+00:00,2024-01-23 12:26:51+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-23,2024-01-23,12,12,19,26,29,51
2024-01-23 12:27:08.612000+00:00,2024-01-30 17:00:04+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-23,2024-01-30,12,17,27,0,8,4
2024-01-23 12:39:09.469000+00:00,2024-01-23 14:43:44+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-23,2024-01-23,12,14,39,43,9,44
2024-01-23 14:13:45.098000+00:00,2024-01-30 02:11:08+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-23,2024-01-30,14,2,13,11,45,8
2024-01-23 15:07:26.723000+00:00,2024-01-23 16:29:26+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-23,2024-01-23,15,16,7,29,26,26
2024-01-23 15:19:21.361000+00:00,2024-01-25 12:38:39+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-23,2024-01-25,15,12,19,38,21,39
