client_event_time,client_order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_distance,order_distance,avg_distance,cadenlane_order_number,cadenlane_northbeam_platform,cadenlane_source,cadenlane_order_time,cadenlane_event_time,cadenlane_attribution_days
2023-12-29 01:55:54.811000+00:00,2024-01-03 18:18:47+00:00,display,cross-sell,returning,direct_email_match,5,20.0,813.92,2416.0,1614.96,2341721,Organic,direct,2024-01-03 17:38:31+00:00,2023-12-29 01:42:20.891000+00:00,5
2023-12-29 15:06:56.030000+00:00,2024-01-03 04:09:02+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,6480.952,15723.0,11101.976,2340365,Klaviyo,utm medium - email,2024-01-02 23:46:59+00:00,2023-12-29 13:18:55.078000+00:00,4
2023-12-29 15:11:19.172000+00:00,2024-01-02 17:30:04+00:00,display,cross-sell,lapsed,order_mapping_hash,4,32.0,143.811,5879.0,3011.4055,2339833,MNTN,mntn,2024-01-02 19:08:03+00:00,2023-12-29 15:13:42.983000+00:00,4
2023-12-29 16:00:21.569000+00:00,2024-01-04 02:56:15+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2092.07,1787.0,1939.535,2342898,MNTN,mntn,2024-01-04 02:26:28+00:00,2023-12-29 15:25:29.499000+00:00,5
2023-12-29 19:40:50.323000+00:00,2024-01-01 13:51:49+00:00,display,cross-sell,returning,direct_email_match,3,20.0,6826.092,2338.0,4582.046,2336704,Organic,direct,2024-01-01 14:30:47+00:00,2023-12-29 17:47:04.231000+00:00,2
2023-12-29 20:06:56.619000+00:00,2024-01-04 03:40:38+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,16887.12,4450.0,10668.56,2342898,MNTN,mntn,2024-01-04 02:26:28+00:00,2023-12-29 15:25:29.499000+00:00,5
2023-12-29 20:16:06.747000+00:00,2024-01-01 20:30:23+00:00,display,cross-sell,returning,direct_email_match,3,20.0,1589.519,609.0,1099.2595000000001,2337609,Organic,direct,2024-01-01 20:20:14+00:00,2023-12-29 19:49:37.228000+00:00,3
2023-12-29 20:24:40.224000+00:00,2024-01-05 01:02:39+00:00,display,cross-sell,new,order_mapping_hash,7,32.0,2121.559,2087.0,2104.2795,2345087,Microsoft Ads,microsoft,2024-01-05 01:37:26+00:00,2023-12-29 19:49:18.665000+00:00,6
2023-12-29 20:32:08.464000+00:00,2024-01-01 05:22:19+00:00,display,cross-sell,lapsed,direct_email_match,3,32.0,2569.799,6193.0,4381.3994999999995,2336170,Microsoft Ads,microsoft,2024-01-01 03:39:06+00:00,2023-12-29 19:49:18.665000+00:00,2
2023-12-29 23:16:40.431000+00:00,2024-01-01 12:31:39+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,12613.729,29.0,6321.3645,2336556,MNTN,mntn,2024-01-01 12:32:08+00:00,2023-12-30 02:46:54.160000+00:00,2
2023-12-29 23:36:14.133000+00:00,2024-01-05 22:29:15+00:00,display,cross-sell,returning,direct_email_match,7,20.0,12369.948,3666.0,8017.974,2346983,Facebook Organic,fb,2024-01-05 23:30:21+00:00,2023-12-30 03:02:24.081000+00:00,6
2024-01-20 18:34:14.784000+00:00,2024-01-21 19:52:18+00:00,display,cross-sell,new,direct_email_match,1,32.0,3328.49,2523.0,2925.745,2379588,Organic,direct,2024-01-21 19:10:15+00:00,2024-01-20 17:38:46.294000+00:00,1
2023-12-30 10:45:29.650000+00:00,2024-01-02 04:05:13+00:00,display,cross-sell,returning,direct_email_match,3,20.0,6209.461,1062.0,3635.7305,2338878,Klaviyo,utm medium - email,2024-01-02 04:22:55+00:00,2023-12-30 12:28:59.111000+00:00,2
2023-12-30 12:31:44.760000+00:00,2024-01-03 01:03:40+00:00,display,cross-sell,returning,order_mapping_hash,4,20.0,2787.88,21337.0,12062.44,2339833,Microsoft Ads,microsoft,2024-01-02 19:08:03+00:00,2023-12-30 13:18:12.640000+00:00,3
2023-12-30 15:16:05.306000+00:00,2024-01-01 16:51:09+00:00,display,cross-sell,new,consumer_hash,2,32.0,3.89,8422.0,4212.945,2336704,Organic,direct,2024-01-01 14:30:47+00:00,2023-12-30 15:16:01.416000+00:00,1
2023-12-30 15:27:23.951000+00:00,2024-01-06 01:33:46+00:00,display,cross-sell,returning,order_mapping_hash,7,20.0,7119.267,2852.0,4985.6335,2347132,MNTN,mntn,2024-01-06 00:46:14+00:00,2023-12-30 13:28:44.684000+00:00,6
2023-12-30 16:12:41.977000+00:00,2024-01-01 23:53:22+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,1070.622,15137.0,8103.811,2338844,Klaviyo,utm medium - email,2024-01-02 04:05:39+00:00,2023-12-30 15:54:51.355000+00:00,2
2023-12-30 18:02:06.502000+00:00,2024-01-03 22:54:51+00:00,display,cross-sell,new,direct_email_match,4,32.0,401.541,12697.0,6549.2705,2342898,MNTN,mntn,2024-01-04 02:26:28+00:00,2023-12-30 17:55:24.961000+00:00,4
2023-12-30 18:03:13.942000+00:00,2024-01-05 01:34:36+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,1452.534,170.0,811.267,2345087,Organic,direct,2024-01-05 01:37:26+00:00,2023-12-30 18:27:26.476000+00:00,5
2023-12-30 18:07:21.738000+00:00,2024-01-01 16:24:16+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,8290.076,3568.0,5929.038,2337173,Facebook Ads,fb,2024-01-01 17:23:44+00:00,2023-12-30 20:25:31.814000+00:00,1
2023-12-30 18:38:21.623000+00:00,2024-01-01 03:09:40+00:00,display,cross-sell,returning,consumer_hash,2,20.0,655.147,1766.0,1210.5735,2336170,Organic,direct,2024-01-01 03:39:06+00:00,2023-12-30 18:27:26.476000+00:00,1
2023-12-30 18:49:35.266000+00:00,2024-01-03 20:52:17+00:00,display,cross-sell,returning,consumer_hash,4,20.0,957.901,8591.0,4774.4505,2341863,Organic,direct,2024-01-03 18:29:06+00:00,2023-12-30 18:33:37.365000+00:00,3
2023-12-30 23:38:32.765000+00:00,2024-01-01 21:26:47+00:00,display,cross-sell,new,consumer_hash,2,32.0,2457.177,3080.0,2768.5885,2337649,Facebook Ads,utm medium - Facebook_Mobile_Feed,2024-01-01 20:35:27+00:00,2023-12-30 22:57:35.588000+00:00,1
2023-12-31 00:04:48.166000+00:00,2024-01-05 15:28:12+00:00,display,cross-sell,new,consumer_hash,5,32.0,811.444,8882.0,4846.722,2346296,Organic,direct,2024-01-05 17:56:14+00:00,2023-12-31 00:18:19.610000+00:00,5
2023-12-31 00:07:04.149000+00:00,2024-01-01 22:07:42+00:00,display,cross-sell,returning,consumer_hash,1,20.0,4168.561,5535.0,4851.7805,2337649,Facebook Ads,utm medium - Facebook_Mobile_Feed,2024-01-01 20:35:27+00:00,2023-12-30 22:57:35.588000+00:00,1
2023-12-31 00:35:08.943000+00:00,2024-01-01 11:13:38+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,3291.311,9520.0,6405.6555,2336631,Organic,direct,2024-01-01 13:52:18+00:00,2023-12-31 01:30:00.254000+00:00,1
2023-12-31 11:12:31.546000+00:00,2024-01-05 18:20:54+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,23292.71,1480.0,12386.355,2346296,Organic,direct,2024-01-05 17:56:14+00:00,2023-12-31 04:44:18.836000+00:00,5
2023-12-31 13:28:25.957000+00:00,2024-01-05 07:34:03+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,16079.082,13662.0,14870.541000000001,2345394,MNTN,mntn,2024-01-05 03:46:21+00:00,2023-12-31 17:56:25.039000+00:00,4
2023-12-31 01:36:18.301000+00:00,2024-01-05 04:22:58+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,1440.222,2197.0,1818.6109999999999,2345394,MNTN,mntn,2024-01-05 03:46:21+00:00,2023-12-31 01:12:18.079000+00:00,5
2023-12-31 01:57:10.263000+00:00,2024-01-01 00:16:30+00:00,display,cross-sell,returning,direct_email_match,1,20.0,56.405,1754.0,905.2025,2335821,Organic,direct,2024-01-01 00:45:44+00:00,2023-12-31 01:56:13.858000+00:00,0
2023-12-31 02:05:36.569000+00:00,2024-01-01 15:34:42+00:00,display,cross-sell,returning,consumer_hash,1,20.0,3291.153,1921.0,2606.0765,2336795,Organic,direct,2024-01-01 15:02:41+00:00,2023-12-31 03:00:27.722000+00:00,1
2023-12-31 02:18:26.168000+00:00,2024-01-01 20:52:53+00:00,display,cross-sell,new,order_mapping_hash,1,32.0,12050.58,1046.0,6548.29,2337649,Facebook Ads,utm medium - Facebook_Mobile_Feed,2024-01-01 20:35:27+00:00,2023-12-30 22:57:35.588000+00:00,1
2023-12-31 02:22:29.972000+00:00,2024-01-02 00:27:32+00:00,display,cross-sell,new,consumer_hash,2,32.0,1131.108,4116.0,2623.554,2338400,Google Ads,adwords,2024-01-02 01:36:08+00:00,2023-12-31 02:41:21.080000+00:00,1
2023-12-31 02:28:09.869000+00:00,2024-01-03 21:28:46+00:00,display,cross-sell,new,order_mapping_hash,3,32.0,2390.249,10265.0,6327.6245,2341886,Organic,direct,2024-01-03 18:37:41+00:00,2023-12-31 01:48:19.620000+00:00,3
2023-12-31 02:32:00.554000+00:00,2024-01-02 15:11:43+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,269.986,14058.0,7163.993,2339075,Organic,direct,2024-01-02 11:17:25+00:00,2023-12-31 02:36:30.540000+00:00,2
2024-01-01 07:24:34.955000+00:00,2024-01-06 03:06:41+00:00,display,cross-sell,returning,consumer_hash,5,20.0,14896.127,7542.0,11219.0635,2347159,Organic,direct,2024-01-06 01:00:59+00:00,2024-01-01 03:16:18.828000+00:00,4
2024-01-01 07:57:21.674000+00:00,2024-01-01 21:38:47+00:00,display,cross-sell,new,consumer_hash,0,32.0,2766.499,8043.0,5404.7495,2337484,Organic,direct,2024-01-01 19:24:44+00:00,2024-01-01 07:11:15.175000+00:00,0
2024-01-01 12:11:21.082000+00:00,2024-01-07 07:40:36+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2049.557,22183.0,12116.2785,2349211,Klaviyo,utm medium - email,2024-01-07 01:30:53+00:00,2024-01-01 11:37:11.525000+00:00,5
2024-01-01 03:39:25.749000+00:00,2024-01-01 09:07:05+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2807.366,6222.0,4514.683,2336471,Organic,direct,2024-01-01 07:23:23+00:00,2024-01-01 04:26:13.115000+00:00,0
2024-01-01 03:57:23.487000+00:00,2024-01-02 20:05:46+00:00,display,cross-sell,new,consumer_hash,1,32.0,1967.561,3463.0,2715.2805,2339833,Google Ads,adwords,2024-01-02 19:08:03+00:00,2024-01-01 03:24:35.926000+00:00,1
2024-01-01 04:07:01.324000+00:00,2024-01-08 02:58:06+00:00,display,cross-sell,returning,order_mapping_hash,7,20.0,4033.826,2469.0,3251.413,2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-01 05:14:15.150000+00:00,6
2024-01-01 05:21:47.442000+00:00,2024-01-03 03:38:10+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,1945.859,6687.0,4316.4295,2340609,Organic,direct,2024-01-03 01:46:43+00:00,2024-01-01 05:54:13.301000+00:00,1
2024-01-01 05:21:59.386000+00:00,2024-01-02 21:19:31+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,1933.915,7372.0,4652.9575,2340325,Organic,direct,2024-01-02 23:22:23+00:00,2024-01-01 05:54:13.301000+00:00,1
2024-01-01 15:59:00.007000+00:00,2024-01-02 17:53:24+00:00,display,cross-sell,new,consumer_hash,1,32.0,2890.81,5121.0,4005.9049999999997,2339449,Organic,direct,2024-01-02 16:28:03+00:00,2024-01-01 15:10:49.197000+00:00,1
2024-01-01 16:00:59.607000+00:00,2024-01-05 23:16:43+00:00,display,cross-sell,new,consumer_hash,4,32.0,12160.982,5371.0,8765.991,2347132,Organic,direct,2024-01-06 00:46:14+00:00,2024-01-01 12:38:18.625000+00:00,4
2024-01-01 16:01:28.286000+00:00,2024-01-04 20:17:55+00:00,display,cross-sell,new,consumer_hash,3,32.0,232.298,3515.0,1873.649,2344336,Organic,direct,2024-01-04 19:19:20+00:00,2024-01-01 15:57:35.988000+00:00,3
2024-01-01 16:39:57.453000+00:00,2024-01-04 02:21:30+00:00,display,cross-sell,returning,consumer_hash,3,20.0,5025.994,2802.0,3913.997,2342703,Facebook Ads,utm medium - paid,2024-01-04 01:34:48+00:00,2024-01-01 15:16:11.459000+00:00,2
2024-01-01 16:42:32.229000+00:00,2024-01-02 02:17:05+00:00,display,cross-sell,returning,consumer_hash,1,20.0,4585.532,289.0,2437.266,2338525,Organic,direct,2024-01-02 02:12:16+00:00,2024-01-01 17:58:57.761000+00:00,0
2024-01-01 17:00:13.651000+00:00,2024-01-06 14:54:58+00:00,display,cross-sell,new,direct_email_match,5,32.0,2149.365,3545.0,2847.1825,2347822,Organic,direct,2024-01-06 13:55:53+00:00,2024-01-01 17:36:03.016000+00:00,4
2024-01-01 17:04:32.630000+00:00,2024-01-01 17:23:15+00:00,display,cross-sell,new,consumer_hash,0,32.0,827.914,29.0,428.457,2337173,Organic,direct,2024-01-01 17:23:44+00:00,2024-01-01 17:18:20.544000+00:00,0
2024-01-23 10:04:27.908000+00:00,2024-01-25 15:09:39+00:00,display,cross-sell,returning,direct_email_match,2,20.0,12139.432,36459.0,24299.216,2386881,Klaviyo,utm medium - email,2024-01-25 05:02:00+00:00,2024-01-23 13:26:47.340000+00:00,1
2024-01-23 10:56:22.819000+00:00,2024-01-23 11:16:42+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,15.181,1204.0,609.5905,2383162,Unattributed,unattributed,2024-01-23 10:56:38+00:00,2024-01-23 10:56:38+00:00,0
2024-01-23 12:05:00.141000+00:00,2024-01-23 16:32:43+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,337.173,942.0,639.5865,2383625,Google Ads,adwords,2024-01-23 16:48:25+00:00,2024-01-23 12:10:37.314000+00:00,0
2024-01-23 12:19:29.280000+00:00,2024-01-23 12:26:51+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,264.817,57.0,160.9085,2383205,Rakuten,utm medium -,2024-01-23 12:25:54+00:00,2024-01-23 12:15:04.463000+00:00,0
2024-01-23 12:27:08.612000+00:00,2024-01-30 17:00:04+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2865.758,940.0,1902.879,2398674,Facebook Ads,fb,2024-01-30 17:15:44+00:00,2024-01-23 13:14:54.370000+00:00,7
2024-01-23 12:39:09.469000+00:00,2024-01-23 14:43:44+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,4452.217,432.0,2442.1085,2383361,Google Ads,adwords,2024-01-23 14:36:32+00:00,2024-01-23 13:53:21.686000+00:00,0
2024-01-23 14:13:45.098000+00:00,2024-01-30 02:11:08+00:00,display,cross-sell,returning,direct_email_match,7,20.0,1389.412,5667.0,3528.206,2397884,Facebook Ads,fb,2024-01-30 03:45:35+00:00,2024-01-23 14:36:54.510000+00:00,6
2024-01-23 15:07:26.723000+00:00,2024-01-23 16:29:26+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,1508.31,26.0,767.155,2383598,Organic,direct,2024-01-23 16:29:52+00:00,2024-01-23 14:42:18.413000+00:00,0
2024-01-23 15:19:21.361000+00:00,2024-01-25 12:38:39+00:00,display,cross-sell,returning,direct_email_match,2,20.0,31942.024,951.0,16446.512000000002,2387047,Facebook Ads,fb,2024-01-25 12:22:48+00:00,2024-01-24 00:11:43.385000+00:00,1
2024-01-27 10:32:03.037000+00:00,2024-01-27 14:20:43+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,5231.689,393.0,2812.3445,2391454,Google Ads,adwords,2024-01-27 14:27:16+00:00,2024-01-27 11:59:14.726000+00:00,0
2024-01-27 11:52:55.402000+00:00,2024-01-31 12:31:48+00:00,display,cross-sell,new,direct_email_match,4,32.0,2861.758,24893.0,13877.379,2400958,MNTN,mntn,2024-01-31 19:26:41+00:00,2024-01-27 11:05:13.644000+00:00,4
2024-01-04 04:16:09.618000+00:00,2024-01-08 01:33:50+00:00,display,cross-sell,new,consumer_hash,4,32.0,2371.024,2724.0,2547.5119999999997,2351536,Organic,direct,2024-01-08 02:19:14+00:00,2024-01-04 03:36:38.594000+00:00,3
2024-01-04 14:56:34.352000+00:00,2024-01-05 02:05:01+00:00,display,cross-sell,new,order_mapping_hash,1,32.0,307.385,1468.0,887.6925,2345229,Organic,direct,2024-01-05 02:29:29+00:00,2024-01-04 14:51:26.967000+00:00,0
2024-01-04 15:09:38.163000+00:00,2024-01-05 14:04:46+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2302.25,4165.0,3233.625,2345649,Organic,direct,2024-01-05 12:55:21+00:00,2024-01-04 15:48:00.413000+00:00,0
2024-01-04 15:22:09.633000+00:00,2024-01-07 02:07:19+00:00,display,cross-sell,new,order_mapping_hash,3,32.0,2108.691,2187.0,2147.8455,2349209,Organic,direct,2024-01-07 01:30:52+00:00,2024-01-04 15:57:18.324000+00:00,2
2024-01-04 15:40:01.874000+00:00,2024-01-04 15:47:10+00:00,display,cross-sell,new,consumer_hash,0,32.0,375.955,27.0,201.4775,2343838,Rakuten,utm medium -,2024-01-04 15:47:37+00:00,2024-01-04 15:46:17.829000+00:00,0
2024-01-04 15:42:28.243000+00:00,2024-01-05 15:00:14+00:00,display,cross-sell,new,order_mapping_hash,1,32.0,4639.848,1603.0,3121.424,2345943,Klaviyo,utm medium - email,2024-01-05 15:26:57+00:00,2024-01-04 14:25:08.395000+00:00,1
2024-01-04 15:52:33.273000+00:00,2024-01-05 18:36:24+00:00,display,cross-sell,returning,consumer_hash,1,20.0,12133.9,1055.0,6594.45,2346341,Organic,direct,2024-01-05 18:18:49+00:00,2024-01-04 19:14:47.173000+00:00,0
2024-01-28 14:30:45.288000+00:00,2024-01-28 16:10:01+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2154.798,3545.0,2849.899,2393535,Organic,direct,2024-01-28 15:10:56+00:00,2024-01-28 15:06:40.086000+00:00,0
2024-01-28 14:30:45.288000+00:00,2024-01-28 18:40:37+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,359.373,4834.0,2596.6865,2394248,Klaviyo,utm medium - email,2024-01-28 20:01:11+00:00,2024-01-28 14:36:44.661000+00:00,0
2024-01-28 15:48:22.800000+00:00,2024-01-28 21:02:47+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,618.915,2631.0,1624.9575,2394563,Organic,direct,2024-01-28 21:46:38+00:00,2024-01-28 15:38:03.885000+00:00,0
2024-01-28 19:57:15.505000+00:00,2024-01-29 01:26:41+00:00,display,cross-sell,new,device_identifier_hash,1,32.0,1307.061,893.0,1100.0304999999998,2395232,Klaviyo,utm medium - email,2024-01-29 01:41:34+00:00,2024-01-28 19:35:28.444000+00:00,0
2024-01-28 23:13:14.015000+00:00,2024-01-31 17:11:04+00:00,display,cross-sell,returning,direct_email_match,3,20.0,5389.097,3956.0,4672.5485,2400792,Google Ads,adwords,2024-01-31 18:17:00+00:00,2024-01-29 00:43:03.112000+00:00,2
2024-01-28 23:20:02.900000+00:00,2024-01-28 23:35:18+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,1675.243,1157.0,1416.1215,2394879,Organic,direct,2024-01-28 23:54:35+00:00,2024-01-28 23:47:58.143000+00:00,0
2024-01-28 23:33:49.546000+00:00,2024-01-30 15:50:15+00:00,display,cross-sell,lapsed,direct_email_match,2,32.0,7511.488,8422.0,7966.744000000001,2398797,Google Ads,adwords,2024-01-30 18:10:37+00:00,2024-01-29 01:39:01.034000+00:00,1
2024-01-29 14:40:24.619000+00:00,2024-01-30 23:13:19+00:00,display,cross-sell,returning,direct_email_match,1,20.0,288.855,26.0,157.4275,2399368,Organic,direct,2024-01-30 23:13:45+00:00,2024-01-29 14:35:35.764000+00:00,1
2024-01-29 14:51:06.326000+00:00,2024-01-29 17:14:20+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,1997.151,223.0,1110.0755,2396539,Klaviyo,utm medium - email,2024-01-29 17:18:03+00:00,2024-01-29 15:24:23.477000+00:00,0
2024-01-29 14:56:45.608000+00:00,2024-01-30 21:27:31+00:00,display,cross-sell,new,direct_email_match,1,32.0,1269.844,6374.0,3821.922,2399368,Organic,direct,2024-01-30 23:13:45+00:00,2024-01-29 14:35:35.764000+00:00,1
2024-01-29 19:08:03.313000+00:00,2024-01-31 20:19:19+00:00,display,cross-sell,new,direct_email_match,2,32.0,4061.525,68.0,2064.7625,2401049,Organic,direct,2024-01-31 20:18:11+00:00,2024-01-29 18:00:21.788000+00:00,2
2024-01-29 19:08:31.611000+00:00,2024-01-30 16:48:04+00:00,display,cross-sell,returning,direct_email_match,1,20.0,268.9,7684.0,3976.45,2398890,Google Ads,adwords,2024-01-30 18:56:08+00:00,2024-01-29 19:13:00.511000+00:00,0
2024-01-29 19:18:19.144000+00:00,2024-01-29 21:03:12+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,162.687,4180.0,2171.3435,2396879,Google Ads,adwords,2024-01-29 19:53:32+00:00,2024-01-29 19:15:36.457000+00:00,0
2024-01-29 20:06:58.502000+00:00,2024-01-30 01:19:23+00:00,display,cross-sell,returning,direct_email_match,1,20.0,4013.744,1304.0,2658.8720000000003,2397538,MNTN,mntn,2024-01-30 01:41:07+00:00,2024-01-29 19:00:04.758000+00:00,0
2024-01-06 07:03:26.743000+00:00,2024-01-09 05:23:44+00:00,display,cross-sell,returning,direct_email_match,3,20.0,3977.156,5325.0,4651.0779999999995,2353637,Organic Search,referral,2024-01-09 06:52:29+00:00,2024-01-06 05:57:09.587000+00:00,3
2024-01-07 17:11:39.027000+00:00,2024-01-07 18:41:00+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,1527.041,211.0,869.0205,2350575,Google Ads,adwords,2024-01-07 18:44:31+00:00,2024-01-07 17:37:06.068000+00:00,0
2024-01-07 17:49:34.335000+00:00,2024-01-07 17:57:45+00:00,click,cross-sell,new,consumer_hash,0,32.0,118.665,372.0,245.3325,2350451,Unattributed,unattributed,2024-01-07 17:51:33+00:00,2024-01-07 17:51:33+00:00,0
2024-01-31 17:31:21.176000+00:00,2024-01-31 21:07:02+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2897.199,6206.0,4551.5995,2400949,Organic Search,referral,2024-01-31 19:23:36+00:00,2024-01-31 18:19:38.375000+00:00,0
2024-01-09 00:12:06.974000+00:00,2024-01-13 11:50:48+00:00,display,cross-sell,new,direct_email_match,4,32.0,1048.16,10887.0,5967.58,2361402,Organic,direct,2024-01-13 14:52:15+00:00,2024-01-09 00:29:35.134000+00:00,4
2024-01-09 00:15:35.812000+00:00,2024-01-11 01:24:13+00:00,display,cross-sell,returning,direct_email_match,2,20.0,22863.132,7105.0,14984.066,2356512,Organic,direct,2024-01-10 23:25:48+00:00,2024-01-09 06:36:38.944000+00:00,1
2024-01-09 00:56:34.371000+00:00,2024-01-16 23:25:26+00:00,display,cross-sell,returning,direct_email_match,7,20.0,11153.462,3214.0,7183.731,2369525,Google Ads,adwords,2024-01-17 00:19:00+00:00,2024-01-09 04:02:27.833000+00:00,7
2024-01-09 01:09:36.609000+00:00,2024-01-13 02:29:12+00:00,display,cross-sell,returning,consumer_hash,4,20.0,8936.726,3100.0,6018.363,2360870,Organic,direct,2024-01-13 03:20:52+00:00,2024-01-09 03:38:33.335000+00:00,3
2024-01-09 19:44:29.796000+00:00,2024-01-11 06:00:52+00:00,display,cross-sell,new,direct_email_match,2,32.0,8412.644,5144.0,6778.322,2357077,Organic,direct,2024-01-11 04:35:08+00:00,2024-01-09 17:24:17.152000+00:00,1
2024-01-10 09:20:54.026000+00:00,2024-01-11 13:31:56+00:00,display,cross-sell,returning,direct_email_match,1,20.0,15419.119,12554.0,13986.5595,2357693,Organic,direct,2024-01-11 17:01:10+00:00,2024-01-10 05:03:54.907000+00:00,1
2024-01-10 12:38:12.395000+00:00,2024-01-15 08:48:44+00:00,display,cross-sell,new,direct_email_match,5,32.0,121.53,26332.0,13226.765,2365355,Klaviyo,utm medium - email,2024-01-15 01:29:52+00:00,2024-01-10 12:40:13.925000+00:00,4
2024-01-10 12:57:43.967000+00:00,2024-01-17 11:12:38+00:00,display,cross-sell,new,direct_email_match,7,32.0,12453.316,3298.0,7875.658,2370254,Organic,direct,2024-01-17 12:07:36+00:00,2024-01-10 16:25:17.283000+00:00,6
2024-01-10 18:24:29.059000+00:00,2024-01-10 18:31:31+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,3.689,25.0,14.3445,2356046,Disco,utm medium - disco_paid,2024-01-10 18:31:56+00:00,2024-01-10 18:24:32.748000+00:00,0
