order_number,northbeam_platform,source,order_time,event_time,attribution_days,total_tp,tp_seq
2389223,Unattributed,unattributed,2024-01-26 14:48:39+00:00,2024-01-26 14:48:39+00:00,0,1,1
2389243,Google Ads,adwords,2024-01-26 14:55:13+00:00,2024-01-18 17:15:43.712000+00:00,7,7,1
2389243,Google Ads,adwords,2024-01-26 14:55:13+00:00,2024-01-19 19:46:48.698000+00:00,6,7,2
2389243,Google Ads,adwords,2024-01-26 14:55:13+00:00,2024-01-19 21:58:45.237000+00:00,6,7,3
2389243,Google Ads,adwords,2024-01-26 14:55:13+00:00,2024-01-20 17:24:25.975000+00:00,5,7,4
2389243,MNTN,mntn,2024-01-26 14:55:13+00:00,2024-01-22 02:08:19.304000+00:00,4,7,5
2389243,Google Ads,adwords,2024-01-26 14:55:13+00:00,2024-01-25 00:59:07.366000+00:00,1,7,6
2389243,Unattributed,unattributed,2024-01-26 14:55:13+00:00,2024-01-26 14:55:13+00:00,0,7,7
2389284,Klaviyo,utm medium - email,2024-01-26 15:11:45+00:00,2024-01-21 01:24:36.702000+00:00,5,2,1
2389284,Unattributed,unattributed,2024-01-26 15:11:45+00:00,2024-01-26 15:11:45+00:00,0,2,2
2389305,MNTN,mntn,2024-01-26 15:19:57+00:00,2024-01-11 19:40:54.814000+00:00,14,24,1
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-13 01:54:18.669000+00:00,13,24,2
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-13 01:54:42.741000+00:00,13,24,3
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-13 23:30:44.299000+00:00,12,24,4
2389305,MNTN,mntn,2024-01-26 15:19:57+00:00,2024-01-14 05:57:39.414000+00:00,12,24,5
2389305,MNTN,mntn,2024-01-26 15:19:57+00:00,2024-01-14 08:17:58.628000+00:00,12,24,6
2389305,MNTN,mntn,2024-01-26 15:19:57+00:00,2024-01-14 09:57:53.642000+00:00,12,24,7
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-16 19:25:44.103000+00:00,9,24,8
2389305,Facebook Ads,fb,2024-01-26 15:19:57+00:00,2024-01-17 05:00:19.816000+00:00,9,24,9
2389305,MNTN,mntn,2024-01-26 15:19:57+00:00,2024-01-20 01:47:41.701000+00:00,6,24,10
2389305,Facebook Ads,fb,2024-01-26 15:19:57+00:00,2024-01-20 22:23:50.060000+00:00,5,24,11
2389305,Rakuten,utm medium -,2024-01-26 15:19:57+00:00,2024-01-20 22:32:33.234000+00:00,5,24,12
2389305,Klaviyo,utm medium - email,2024-01-26 15:19:57+00:00,2024-01-21 20:14:14.464000+00:00,4,24,13
2389305,Klaviyo,utm medium - email,2024-01-26 15:19:57+00:00,2024-01-22 01:17:16.084000+00:00,4,24,14
2389305,Klaviyo,utm medium - email,2024-01-26 15:19:57+00:00,2024-01-22 20:52:13.288000+00:00,3,24,15
2389305,Klaviyo,utm medium - email,2024-01-26 15:19:57+00:00,2024-01-22 23:24:48.564000+00:00,3,24,16
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-22 23:25:44.064000+00:00,3,24,17
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-23 04:55:32.331000+00:00,3,24,18
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-23 04:58:19.086000+00:00,3,24,19
2389305,Facebook Ads,fb,2024-01-26 15:19:57+00:00,2024-01-24 01:04:45.153000+00:00,2,24,20
2389305,MNTN,mntn,2024-01-26 15:19:57+00:00,2024-01-25 00:52:39.018000+00:00,1,24,21
2389305,MNTN,mntn,2024-01-26 15:19:57+00:00,2024-01-25 09:14:59.926000+00:00,1,24,22
2389305,Google Ads,adwords,2024-01-26 15:19:57+00:00,2024-01-26 13:54:06.877000+00:00,0,24,23
2389305,Unattributed,unattributed,2024-01-26 15:19:57+00:00,2024-01-26 15:19:57+00:00,0,24,24
2389323,Facebook Ads,fb,2024-01-26 15:24:19+00:00,2024-01-26 14:07:27.956000+00:00,0,4,1
2389323,Google Ads,adwords,2024-01-26 15:24:19+00:00,2024-01-26 14:12:43.903000+00:00,0,4,2
2389323,Google Ads,adwords,2024-01-26 15:24:19+00:00,2024-01-26 15:19:51.156000+00:00,0,4,3
2389323,Unattributed,unattributed,2024-01-26 15:24:19+00:00,2024-01-26 15:24:19+00:00,0,4,4
2389476,Google Ads,adwords,2024-01-26 16:24:31+00:00,2024-01-26 16:21:45.494000+00:00,0,2,1
2389476,Unattributed,unattributed,2024-01-26 16:24:31+00:00,2024-01-26 16:24:31+00:00,0,2,2
2389485,Unattributed,unattributed,2024-01-26 16:25:56+00:00,2024-01-26 16:25:56+00:00,0,1,1
2389489,Google Ads,adwords,2024-01-26 16:27:39+00:00,2024-01-26 15:14:29.768000+00:00,0,2,1
2389489,Unattributed,unattributed,2024-01-26 16:27:39+00:00,2024-01-26 16:27:39+00:00,0,2,2
2389510,Unattributed,unattributed,2024-01-26 16:37:45+00:00,2024-01-26 16:37:45+00:00,0,1,1
2389531,Facebook Ads,fb,2024-01-26 16:49:28+00:00,2024-01-26 16:47:17.531000+00:00,0,2,1
2389531,Unattributed,unattributed,2024-01-26 16:49:28+00:00,2024-01-26 16:49:28+00:00,0,2,2
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-12 03:38:16.152000+00:00,14,25,1
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-12 13:41:58.894000+00:00,14,25,2
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-13 02:20:08.361000+00:00,13,25,3
2389540,Organic Search,referral,2024-01-26 16:53:14+00:00,2024-01-13 03:31:16.383000+00:00,13,25,4
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-13 03:43:02.786000+00:00,13,25,5
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-16 02:31:23.400000+00:00,10,25,6
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-16 02:51:37.990000+00:00,10,25,7
2389540,Facebook Ads,fb,2024-01-26 16:53:14+00:00,2024-01-16 20:37:03.872000+00:00,9,25,8
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-17 03:01:17.951000+00:00,9,25,9
2389540,Facebook Ads,fb,2024-01-26 16:53:14+00:00,2024-01-18 01:03:40.554000+00:00,8,25,10
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-18 06:00:18.252000+00:00,8,25,11
2389540,Facebook Ads,fb,2024-01-26 16:53:14+00:00,2024-01-20 14:42:13.672000+00:00,6,25,12
2389540,Google Ads,adwords,2024-01-26 16:53:14+00:00,2024-01-22 00:45:34.025000+00:00,4,25,13
2389540,Organic Search,referral,2024-01-26 16:53:14+00:00,2024-01-22 02:42:50.049000+00:00,4,25,14
2389540,Organic Search,referral,2024-01-26 16:53:14+00:00,2024-01-22 14:19:06.839000+00:00,4,25,15
2389540,Rakuten,utm medium -,2024-01-26 16:53:14+00:00,2024-01-23 18:33:18.828000+00:00,2,25,16
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-24 09:21:30.838000+00:00,2,25,17
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-24 11:09:11.466000+00:00,2,25,18
2389540,Google Ads,adwords,2024-01-26 16:53:14+00:00,2024-01-24 12:55:24.665000+00:00,2,25,19
2389540,Google Ads,adwords,2024-01-26 16:53:14+00:00,2024-01-24 17:21:18.700000+00:00,1,25,20
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-25 01:50:49.850000+00:00,1,25,21
2389540,Google Ads,adwords,2024-01-26 16:53:14+00:00,2024-01-25 12:41:56.789000+00:00,1,25,22
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-25 14:16:55.804000+00:00,1,25,23
2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-26 03:40:36.677000+00:00,0,25,24
2389540,Unattributed,unattributed,2024-01-26 16:53:14+00:00,2024-01-26 16:53:14+00:00,0,25,25
2389594,Facebook Ads,fb,2024-01-26 17:17:38+00:00,2024-01-14 20:04:40.132000+00:00,11,2,1
2389594,Unattributed,unattributed,2024-01-26 17:17:38+00:00,2024-01-26 17:17:38+00:00,0,2,2
2389615,Unattributed,unattributed,2024-01-26 17:23:59+00:00,2024-01-26 17:23:59+00:00,0,1,1
2389618,Google Ads,adwords,2024-01-26 17:24:44+00:00,2024-01-26 17:02:33.389000+00:00,0,2,1
2389618,Unattributed,unattributed,2024-01-26 17:24:44+00:00,2024-01-26 17:24:44+00:00,0,2,2
2389662,Facebook Ads,fb,2024-01-26 17:46:35+00:00,2024-01-17 05:00:29.355000+00:00,9,6,1
2389662,Facebook Ads,fb,2024-01-26 17:46:35+00:00,2024-01-18 01:26:32.617000+00:00,8,6,2
2389662,Facebook Ads,fb,2024-01-26 17:46:35+00:00,2024-01-19 03:16:51.342000+00:00,7,6,3
2389662,Facebook Ads,fb,2024-01-26 17:46:35+00:00,2024-01-20 01:06:27.465000+00:00,6,6,4
2389662,Google Ads,adwords,2024-01-26 17:46:35+00:00,2024-01-20 03:34:18.171000+00:00,6,6,5
2389662,Unattributed,unattributed,2024-01-26 17:46:35+00:00,2024-01-26 17:46:35+00:00,0,6,6
2389693,Klaviyo,utm medium - email,2024-01-26 17:56:39+00:00,2024-01-24 12:02:58.840000+00:00,2,2,1
2389693,Unattributed,unattributed,2024-01-26 17:56:39+00:00,2024-01-26 17:56:39+00:00,0,2,2
2389751,Klaviyo,utm medium - email,2024-01-26 18:12:28+00:00,2024-01-23 10:59:19.697000+00:00,3,3,1
2389751,Klaviyo,utm medium - email,2024-01-26 18:12:28+00:00,2024-01-25 12:14:23.002000+00:00,1,3,2
2389751,Unattributed,unattributed,2024-01-26 18:12:28+00:00,2024-01-26 18:12:28+00:00,0,3,3
2389901,Unattributed,unattributed,2024-01-26 18:44:17+00:00,2024-01-26 18:44:17+00:00,0,1,1
2389910,Unattributed,unattributed,2024-01-26 18:48:18+00:00,2024-01-26 18:48:18+00:00,0,1,1
2389911,Unattributed,unattributed,2024-01-26 18:48:22+00:00,2024-01-26 18:48:22+00:00,0,1,1
2390009,Facebook Ads,fb,2024-01-26 19:17:52+00:00,2024-01-23 00:55:49.823000+00:00,3,5,1
2390009,Klaviyo,utm medium - email,2024-01-26 19:17:52+00:00,2024-01-23 04:30:40.223000+00:00,3,5,2
2390009,Google Ads,adwords,2024-01-26 19:17:52+00:00,2024-01-23 04:36:21.349000+00:00,3,5,3
2390009,Google Ads,adwords,2024-01-26 19:17:52+00:00,2024-01-26 19:12:43.065000+00:00,0,5,4
2390009,Unattributed,unattributed,2024-01-26 19:17:52+00:00,2024-01-26 19:17:52+00:00,0,5,5
2390014,Klaviyo,utm medium - email,2024-01-26 19:19:00+00:00,2024-01-13 04:22:43.632000+00:00,13,3,1
2390014,Klaviyo,utm medium - email,2024-01-26 19:19:00+00:00,2024-01-13 19:12:47.834000+00:00,13,3,2
2390014,Unattributed,unattributed,2024-01-26 19:19:00+00:00,2024-01-26 19:19:00+00:00,0,3,3
2390021,Unattributed,unattributed,2024-01-26 19:21:23+00:00,2024-01-26 19:21:23+00:00,0,1,1
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-12 12:03:10.587000+00:00,14,9,1
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-12 15:47:18.676000+00:00,14,9,2
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-20 12:11:57.017000+00:00,6,9,3
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-24 12:52:18.115000+00:00,2,9,4
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-25 15:08:35.087000+00:00,1,9,5
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-26 15:46:40.740000+00:00,0,9,6
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-26 17:17:45.343000+00:00,0,9,7
2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-26 19:36:28.385000+00:00,0,9,8
2390069,Unattributed,unattributed,2024-01-26 19:40:54+00:00,2024-01-26 19:40:54+00:00,0,9,9
2390118,Google Ads,adwords,2024-01-26 19:58:10+00:00,2024-01-25 05:02:39.478000+00:00,1,4,1
2390118,Google Ads,adwords,2024-01-26 19:58:10+00:00,2024-01-25 14:15:34.168000+00:00,1,4,2
2390118,Google Ads,adwords,2024-01-26 19:58:10+00:00,2024-01-26 18:53:08.394000+00:00,0,4,3
2390118,Unattributed,unattributed,2024-01-26 19:58:10+00:00,2024-01-26 19:58:10+00:00,0,4,4
2390162,Google Ads,adwords,2024-01-26 20:13:23+00:00,2024-01-26 18:08:37.550000+00:00,0,4,1
2390162,Google Ads,adwords,2024-01-26 20:13:23+00:00,2024-01-26 20:00:56.157000+00:00,0,4,2
2390162,Google Ads,adwords,2024-01-26 20:13:23+00:00,2024-01-26 20:00:56.157000+00:00,0,4,3
2390162,Unattributed,unattributed,2024-01-26 20:13:23+00:00,2024-01-26 20:13:23+00:00,0,4,4
2390182,Klaviyo,utm medium - email,2024-01-26 20:19:31+00:00,2024-01-12 01:02:56.797000+00:00,14,3,1
2390182,Klaviyo,utm medium - email,2024-01-26 20:19:31+00:00,2024-01-21 02:37:04.317000+00:00,5,3,2
2390182,Unattributed,unattributed,2024-01-26 20:19:31+00:00,2024-01-26 20:19:31+00:00,0,3,3
2390273,Organic Search,referral,2024-01-26 20:51:37+00:00,2024-01-21 17:52:09.875000+00:00,5,4,1
2390273,Klaviyo,utm medium - email,2024-01-26 20:51:37+00:00,2024-01-26 13:32:28.570000+00:00,0,4,2
2390273,Google Ads,adwords,2024-01-26 20:51:37+00:00,2024-01-26 14:36:44.939000+00:00,0,4,3
2390273,Unattributed,unattributed,2024-01-26 20:51:37+00:00,2024-01-26 20:51:37+00:00,0,4,4
2390299,Facebook Ads,fb,2024-01-26 21:04:26+00:00,2024-01-26 21:00:21.064000+00:00,0,2,1
2390299,Unattributed,unattributed,2024-01-26 21:04:26+00:00,2024-01-26 21:04:26+00:00,0,2,2
2390348,MNTN,mntn,2024-01-26 21:30:24+00:00,2024-01-12 01:00:54.097000+00:00,14,9,1
2390348,Klaviyo,utm medium - email,2024-01-26 21:30:24+00:00,2024-01-12 17:30:52.277000+00:00,14,9,2
2390348,Klaviyo,utm medium - email,2024-01-26 21:30:24+00:00,2024-01-13 14:32:42.118000+00:00,13,9,3
2390348,Facebook Ads,fb,2024-01-26 21:30:24+00:00,2024-01-13 16:25:23.161000+00:00,13,9,4
2390348,Facebook Ads,fb,2024-01-26 21:30:24+00:00,2024-01-13 21:13:21.728000+00:00,13,9,5
2390348,Klaviyo,utm medium - email,2024-01-26 21:30:24+00:00,2024-01-25 00:53:06.531000+00:00,1,9,6
2390348,Klaviyo,utm medium - email,2024-01-26 21:30:24+00:00,2024-01-25 01:00:40.028000+00:00,1,9,7
2390348,Klaviyo,utm medium - email,2024-01-26 21:30:24+00:00,2024-01-26 04:06:14.481000+00:00,0,9,8
2390348,Unattributed,unattributed,2024-01-26 21:30:24+00:00,2024-01-26 21:30:24+00:00,0,9,9
2390380,Unattributed,unattributed,2024-01-26 21:44:54+00:00,2024-01-26 21:44:54+00:00,0,1,1
2390390,Facebook Ads,fb,2024-01-26 21:48:18+00:00,2024-01-18 12:34:35.194000+00:00,8,2,1
2390390,Unattributed,unattributed,2024-01-26 21:48:18+00:00,2024-01-26 21:48:18+00:00,0,2,2
2390503,Klaviyo,utm medium - email,2024-01-26 22:55:35+00:00,2024-01-19 12:14:18.006000+00:00,7,3,1
2390503,Google Ads,adwords,2024-01-26 22:55:35+00:00,2024-01-23 12:37:23.276000+00:00,3,3,2
2390503,Unattributed,unattributed,2024-01-26 22:55:35+00:00,2024-01-26 22:55:35+00:00,0,3,3
2390509,Unattributed,unattributed,2024-01-26 22:58:33+00:00,2024-01-26 22:58:33+00:00,0,1,1
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 00:52:16.882000+00:00,14,22,1
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 15:23:50.541000+00:00,14,22,2
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 15:26:50.522000+00:00,14,22,3
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 15:47:11.422000+00:00,14,22,4
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 15:48:03.310000+00:00,14,22,5
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 15:55:44.806000+00:00,14,22,6
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 17:05:48.255000+00:00,14,22,7
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 17:11:30.800000+00:00,14,22,8
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 17:26:10.782000+00:00,14,22,9
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 17:27:11.320000+00:00,14,22,10
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 17:46:42.455000+00:00,14,22,11
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 18:02:49.986000+00:00,14,22,12
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 18:14:14.469000+00:00,14,22,13
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 18:15:08.818000+00:00,14,22,14
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 18:41:30.343000+00:00,14,22,15
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 18:52:16.924000+00:00,14,22,16
2390510,MNTN,mntn,2024-01-26 22:58:38+00:00,2024-01-12 19:09:17.178000+00:00,14,22,17
2390510,Klaviyo,utm medium - email,2024-01-26 22:58:38+00:00,2024-01-23 02:16:47.955000+00:00,3,22,18
2390510,Klaviyo,utm medium - email,2024-01-26 22:58:38+00:00,2024-01-26 14:35:43.468000+00:00,0,22,19
2390510,Organic Search,referral,2024-01-26 22:58:38+00:00,2024-01-26 17:32:37.930000+00:00,0,22,20
2390510,Klaviyo,utm medium - email,2024-01-26 22:58:38+00:00,2024-01-26 22:43:46.677000+00:00,0,22,21
2390510,Unattributed,unattributed,2024-01-26 22:58:38+00:00,2024-01-26 22:58:38+00:00,0,22,22
2390559,Pinterest,pinterest,2024-01-26 23:33:19+00:00,2024-01-18 01:28:44.647000+00:00,8,5,1
2390559,Klaviyo,utm medium - email,2024-01-26 23:33:19+00:00,2024-01-21 05:20:47.150000+00:00,5,5,2
2390559,Klaviyo,utm medium - email,2024-01-26 23:33:19+00:00,2024-01-21 05:21:02.148000+00:00,5,5,3
2390559,Pinterest,pinterest,2024-01-26 23:33:19+00:00,2024-01-25 14:13:48.651000+00:00,1,5,4
2390559,Unattributed,unattributed,2024-01-26 23:33:19+00:00,2024-01-26 23:33:19+00:00,0,5,5
2390625,Unattributed,unattributed,2024-01-27 00:13:27+00:00,2024-01-27 00:13:27+00:00,0,1,1
2390644,Klaviyo,utm medium - email,2024-01-27 00:22:49+00:00,2024-01-21 23:03:37.250000+00:00,5,4,1
2390644,Klaviyo,utm medium - email,2024-01-27 00:22:49+00:00,2024-01-21 23:12:07.199000+00:00,5,4,2
2390644,Klaviyo,utm medium - email,2024-01-27 00:22:49+00:00,2024-01-27 00:07:36.561000+00:00,0,4,3
2390644,Unattributed,unattributed,2024-01-27 00:22:49+00:00,2024-01-27 00:22:49+00:00,0,4,4
2390665,Unattributed,unattributed,2024-01-27 00:33:01+00:00,2024-01-27 00:33:01+00:00,0,1,1
2390787,Unattributed,unattributed,2024-01-27 01:31:34+00:00,2024-01-27 01:31:34+00:00,0,1,1
2390798,Unattributed,unattributed,2024-01-27 01:38:55+00:00,2024-01-27 01:38:55+00:00,0,1,1
2390852,Rakuten,utm medium -,2024-01-27 02:01:03+00:00,2024-01-27 01:31:49.680000+00:00,0,2,1
2390852,Unattributed,unattributed,2024-01-27 02:01:03+00:00,2024-01-27 02:01:03+00:00,0,2,2
2390854,Organic Search,referral,2024-01-27 02:01:46+00:00,2024-01-24 15:45:21.479000+00:00,2,2,1
2390854,Unattributed,unattributed,2024-01-27 02:01:46+00:00,2024-01-27 02:01:46+00:00,0,2,2
2390877,Facebook Ads,fb,2024-01-27 02:13:10+00:00,2024-01-24 20:37:28.708000+00:00,2,2,1
2390877,Unattributed,unattributed,2024-01-27 02:13:10+00:00,2024-01-27 02:13:10+00:00,0,2,2
2390888,Klaviyo,utm medium - email,2024-01-27 02:20:01+00:00,2024-01-12 15:24:08.436000+00:00,14,11,1
2390888,Google Ads,adwords,2024-01-27 02:20:01+00:00,2024-01-13 00:54:20.048000+00:00,14,11,2
